state,observation_count,authorized_target_rows_read,unauthorized_later_target_rows_read,active_factor_count,active_factor_fraction,active_set_sha256,active_laplace_leader,full_shadow_leader,action_agreement,full_laplace_ei_regret,active_full_ei_spearman,maximum_absolute_ei_difference,median_absolute_ei_difference,worst_challenger,active_ei_gap,b_struct,max_psi,epsilon_struct,theorem_certificate_passed,map_iterations,map_function_evaluations,map_gradient_infinity_norm,factor_energy_gradient_calls,factor_energy_gradient_work,factor_hessian_calls,factor_hessian_work,single_active_fit_conditioning_seconds,factor_energy_gradient_seconds,hessian_construction_seconds,dense_cholesky_seconds,selected_variance_solve_seconds,laplace_solve_relative_residual,load_solve_seconds,load_solve_iterations,load_solve_relative_residual,peak_rss_bytes,path,checkpoint_index,requested_fraction,target_factor_count,factors_added_to_next_checkpoint,ranking_solve_seconds,ranking_solve_iterations,ranking_solve_relative_residual,contribution_sum_error
seed_0_after_6_queries,14,14,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77,134,False,2.7154206867123845e-06,0.40850876889250537,3.4011500710301065e-06,6.052812204526654e-07,46,-3.1092252750465556e-06,2.1487350660974984,2.148731956872223,0.02,False,0,0,0.0,0,0,0,0,3.908388316631317e-05,0.0,0.0,0.0,0.0,0.0,0.0006827919278293848,17,6.4535320909211954e-12,222232576,STATIC_INFLUENCE_PREFIX,0,0.0,0,1247,0.0006523751653730869,17,4.686980233453905e-12,4.140243703432134e-12
seed_0_after_6_queries,14,14,0,1247,0.009998556744014496,846105f92bdfe9930e0bc9b1d96a8042d693982e6b9fa0af5a0b4c0f2fcd334e,135,134,False,1.0686312061755003e-06,0.48909731479718155,3.2486156880731462e-06,5.967498910618795e-07,68,-3.807307120887979e-06,2.013447814929476,2.013444007622355,0.02,False,68,86,3.237081194754814e-07,87,108489,1,1247,0.008611417142674327,0.0028280834667384624,0.00013524992391467094,0.0005157499108463526,0.0005739580374211073,1.3366411236944655e-15,0.0007355420384556055,17,6.434105370962556e-12,222232576,STATIC_INFLUENCE_PREFIX,1,0.01,1247,1247,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,2494,0.019997113488028993,a38b031ca6aef17acfd3faff677d28b7f52c2487429f47bfa45d7f666101baa6,105,134,False,3.913847167871388e-06,0.5318315991759146,3.655015684544634e-06,5.683163779874614e-07,68,-3.4619684671759644e-06,1.8998306083765648,1.8998271464080976,0.02,False,70,80,2.338079523322989e-07,81,202014,1,2494,0.009573749965056777,0.004352121846750379,0.0001512498129159212,0.0004157091025263071,0.0005660830065608025,1.245886389577079e-15,0.0006796668749302626,17,6.4282715303834664e-12,222232576,STATIC_INFLUENCE_PREFIX,2,0.02,2494,3742,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,6236,0.050000801808880835,17cbc012a9fc71dd59dad3e83ef267b310e2b169259b3c85dccd9820babc9e98,71,134,False,1.2392895263604528e-09,0.712963764477762,1.2763456842655e-06,5.367925669712334e-07,68,-3.8076187286137634e-06,1.2691215578082176,1.2691177501894892,0.02,False,69,79,3.8165819122844367e-07,80,498880,1,6236,0.01619033282622695,0.0106855439953506,0.0002732500433921814,0.0004374999552965164,0.0005827501881867647,1.314879851820158e-15,0.0007644998840987682,17,6.442668130753884e-12,222232576,STATIC_INFLUENCE_PREFIX,3,0.05,6236,6236,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,12472,0.10000160361776167,9e631a16abf0d5b3d0e1d22336a5b794cf1338d9677f77666827d10037b5e2f1,71,134,False,1.2392895263604528e-09,0.8179372760166895,1.1787362933197453e-06,4.7400489544535606e-07,68,-3.7474242850581605e-06,1.1553585877805022,1.155354840356217,0.02,False,68,79,5.33422604469258e-07,80,997760,1,12472,0.02946824999526143,0.022338463691994548,0.00040837517008185387,0.0004028750117868185,0.000547999981790781,1.524470368779199e-15,0.000733792083337903,17,6.758270791025025e-12,222232576,STATIC_INFLUENCE_PREFIX,4,0.1,12472,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,24944,0.20000320723552334,90e747f592224da7c3a7a86dffec7b943dddd0c66d155a7b13153a6366dfda71,134,134,True,0.0,0.8249813888263708,1.0685084722861305e-06,4.110942294973281e-07,2,-3.807396795921901e-06,0.9984420017558653,0.9984381943590694,0.02,False,25,39,2.5497552494126163e-06,40,997760,1,24944,0.0242017088457942,0.02015791810117662,0.0006797080859541893,0.0003935829736292362,0.0005445829592645168,1.5189972120894615e-15,0.0006776668597012758,17,7.413249583737757e-12,222232576,STATIC_INFLUENCE_PREFIX,5,0.2,24944,12471,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,37415,0.29999679276447666,9c4bfaf5a0166cce92aeeca5e4bf08409a13494929790657a8e3bff05e73a496,134,134,True,0.0,0.8528440470213466,1.036108261108701e-06,3.5496777766523373e-07,45,-3.951776308169139e-06,0.7751761143491696,0.7751721625728614,0.02,False,59,71,7.921705918560729e-07,72,2693880,1,37415,0.057559584034606814,0.05156675027683377,0.0009939169976860285,0.0003960409667342901,0.0005128330085426569,1.611733906819384e-15,0.0007117080967873335,17,8.110076327551322e-12,222232576,STATIC_INFLUENCE_PREFIX,6,0.3,37415,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,49887,0.39999839638223833,259092b13f7daa30495254e526a57379ad0a7ca794ec8678f7b614769ff2d181,134,134,True,0.0,0.8780621872890013,9.388539224315582e-07,2.798427920929268e-07,86,-4.1880240550755105e-06,0.6572709136446268,0.6572667256205716,0.02,False,24,38,2.664187698404874e-07,39,1945593,1,49887,0.042551791993901134,0.037598331924527884,0.001167000038549304,0.0004196660593152046,0.0005529159680008888,1.570618564654121e-15,0.0007216250523924828,17,8.616307645177246e-12,222232576,STATIC_INFLUENCE_PREFIX,7,0.4,49887,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,62359,0.5,50e3b78b63263bb2649b2415e05e9f57003b69725b646b308a6ed9b64ea2c17c,134,134,True,0.0,0.8846864666470459,7.993395995938246e-07,1.9199778376477073e-07,20,-4.121997830733215e-06,0.56010984829932,0.5601057263014892,0.02,False,59,73,1.6360624119967498e-06,74,4614566,1,62359,0.09994000010192394,0.09173320769332349,0.0014894159976392984,0.00045295897871255875,0.0005489590112119913,1.5057825599715936e-15,0.000747542129829526,17,8.840906625099557e-12,222232576,STATIC_INFLUENCE_PREFIX,8,0.5,62359,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,74831,0.6000016036177617,26e327bd45b1849753058ab39d87209f230a7f60ab9d6d57350aaee31d1fb258,134,134,True,0.0,0.9159380897145133,7.316587933356631e-07,1.0114025057458424e-07,181,-3.890675521420426e-06,0.47281797594657404,0.4728140852710526,0.02,False,22,34,4.300339220007169e-06,35,2619085,1,74831,0.056866749888285995,0.05096404114738107,0.0026329169049859047,0.00040887482464313507,0.0005650839302688837,1.451023122623129e-15,0.0007131670136004686,17,8.888657942290562e-12,222232576,STATIC_INFLUENCE_PREFIX,9,0.6,74831,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,87303,0.7000032072355233,cf9e12d812beb9e6e7dc31fb72afe297364ac5841ee487f4627bc0982841fcb7,134,134,True,0.0,0.9475229826353422,6.622031641578618e-07,2.8148174702790268e-08,53,-3.827892309887247e-06,0.4007086748683236,0.4007048469760137,0.02,False,22,35,9.268635896703126e-07,36,3142908,1,87303,0.0659779158886522,0.059594458201900125,0.002690875204280019,0.0005223748739808798,0.0006544589996337891,1.6593089350471306e-15,0.0009940839372575283,17,8.519669256858301e-12,222232576,STATIC_INFLUENCE_PREFIX,10,0.7,87303,12471,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,99774,0.7999967927644767,ab3b5919e121edf26442169f5e9a70204d0e6a306ecf95755162392db8368e50,134,134,True,0.0,0.9738383165111407,4.825064072560505e-07,1.0505622227735403e-08,30,-3.915572963865479e-06,0.30685284549339253,0.30684892992042867,0.02,False,24,38,7.916969355994952e-07,39,3891186,1,99774,0.08305841707624495,0.07651578960940242,0.00257508410140872,0.00039841700345277786,0.0005592911038547754,1.4674225954187512e-15,0.0007524159736931324,17,8.036160722093829e-12,222232576,STATIC_INFLUENCE_PREFIX,11,0.8,99774,12472,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,112246,0.8999983963822383,a4ce60476a06223a8cbee9eb101650748c5c09776125ac3dd8c8066e3dab1cdc,134,134,True,0.0,0.9945356728588495,2.7040885605372807e-07,7.264375257198552e-09,30,-4.01095400056982e-06,0.1678191172952095,0.16781510634120894,0.02,False,38,50,1.3101363513807335e-06,51,5724546,1,112246,0.1233198749832809,0.11535387625917792,0.002550042001530528,0.0003937091678380966,0.0005465000867843628,1.5508339287866687e-15,0.0008047090377658606,17,6.561646823671448e-12,222232576,STATIC_INFLUENCE_PREFIX,12,0.9,112246,6236,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,118482,0.9499991981911191,dc586c063e798783fae44a826a9e08496db825fe28098a68b437fcffb3959648,134,134,True,0.0,0.9997078478558197,3.967784611577936e-08,6.600164055844279e-09,53,-4.051299904698812e-06,0.04105050077024881,0.04104644947034412,0.02,False,31,39,1.3647872018369284e-06,40,4739280,1,118482,0.09380516689270735,0.08732003974728286,0.002834332874044776,0.0004027090035378933,0.0005608340725302696,1.6199893755149294e-15,0.0006884578615427017,17,3.677076884419696e-12,222232576,STATIC_INFLUENCE_PREFIX,13,0.95,118482,6236,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,124718,1.0,ca96c2892ddecebe17eb0a20a124f0297c1191176707496b601d06e3549d4da7,134,134,True,0.0,1.0,4.434949396657853e-12,2.975331637425534e-14,71,-1.2403671522640035e-09,0.0,-1.2403671522640035e-09,0.02,True,49,60,1.9688935949668807e-06,61,7607798,1,124718,0.15401945915073156,0.14463587198406458,0.003105415962636471,0.0006595419254153967,0.0006725410930812359,1.6401031317323973e-15,0.0,0,0.0,222232576,STATIC_INFLUENCE_PREFIX,14,1.0,124718,0,0.0,0,0.0,0.0
seed_0_after_6_queries,14,14,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77,134,False,2.7154206867123845e-06,0.40850876889250537,3.4011500710301065e-06,6.052812204526654e-07,46,-3.1092252750465556e-06,2.1487350660974984,2.148731956872223,0.02,False,0,0,0.0,0,0,0,0,5.150004290044308e-05,0.0,0.0,0.0,0.0,0.0,0.0007188750896602869,17,6.4535320909211954e-12,222232576,RERANKED_FINE_PATH,0,0.0,0,1247,0.0006613750010728836,17,4.686980233453905e-12,4.140243703432134e-12
seed_0_after_6_queries,14,14,0,1247,0.009998556744014496,846105f92bdfe9930e0bc9b1d96a8042d693982e6b9fa0af5a0b4c0f2fcd334e,135,134,False,1.0686312061755003e-06,0.48909731479718155,3.2486156880731462e-06,5.967498910618795e-07,68,-3.807307120887979e-06,2.013447814929476,2.013444007622355,0.02,False,68,86,3.237081194754814e-07,87,108489,1,1247,0.00826870882883668,0.002795704873278737,0.00011316593736410141,0.00041208299808204174,0.0005332089494913816,1.3366411236944655e-15,0.0007147500291466713,17,6.434105370962556e-12,222232576,RERANKED_FINE_PATH,1,0.01,1247,1247,0.0006589579861611128,17,5.827176520504555e-12,3.2076563627470023e-12
seed_0_after_6_queries,14,14,0,2494,0.019997113488028993,9164800ea08e9f901d32fcf24a4b96405e80c15dfbcff9b0ff2d11ad1884e97e,85,134,False,7.722960083769069e-07,0.5774571077370545,3.1809552698156326e-06,5.699342467597718e-07,31,-4.059789284626351e-06,1.9249492072681549,1.9249451474788706,0.02,False,55,62,6.195552370602021e-07,63,157122,1,2494,0.008028416195884347,0.0035072460304945707,0.0001593749038875103,0.0004515829496085644,0.0005452921614050865,1.1810472513235516e-15,0.000703791156411171,17,6.408703842706309e-12,222232576,RERANKED_FINE_PATH,2,0.02,2494,3742,0.0006614169105887413,17,6.087162367220392e-12,3.956834859764058e-13
seed_0_after_6_queries,14,14,0,6236,0.050000801808880835,a9aa4371b904bd947c1a03b7d35312431791f10dc0963ce3d3c7f74b4ddbe5d9,71,134,False,1.2392895263604528e-09,0.7310187669881063,1.2718706102164927e-06,5.177656365637333e-07,103,-3.762900822035234e-06,1.2694857644028215,1.2694820015019994,0.02,False,59,72,6.258908223635493e-07,73,455228,1,6236,0.01440570899285376,0.009494086960330606,0.0002590001095086336,0.0004077078774571419,0.0005495839286595583,1.3590926764944913e-15,0.0007117921486496925,17,6.318027095588386e-12,222232576,RERANKED_FINE_PATH,3,0.05,6236,6236,0.0006454999092966318,17,4.8085445569414604e-12,5.619504861442692e-12
seed_0_after_6_queries,14,14,0,12472,0.10000160361776167,fe50611b1f59d10000385b34075c4a0ba68160a5abb56f07507504b538d69963,71,134,False,1.2392895263604528e-09,0.8231916864320217,1.2352969915422845e-06,5.017435693269968e-07,123,-4.010111596739628e-06,1.1334028516263763,1.1333988415147795,0.02,False,62,78,3.825149073512918e-07,79,985288,1,12472,0.026192791992798448,0.020548670552670956,0.0003832499496638775,0.0003770408220589161,0.000545665854588151,1.6752455857348511e-15,0.0006864999886602163,17,6.652379615485408e-12,222232576,RERANKED_FINE_PATH,4,0.1,12472,12472,0.0006594171281903982,17,7.190330939109685e-12,3.5911273954525313e-12
seed_0_after_6_queries,14,14,0,24944,0.20000320723552334,a8bb06aa07774a0413732f5535935eaeaff1d74939b201666561d84381577534,134,134,True,0.0,0.8609918457090425,1.0979426341625697e-06,4.2048839327352237e-07,166,-4.0358072847978594e-06,1.0108492704401875,1.0108452346329027,0.02,False,67,78,3.7906980909852353e-06,79,1970576,1,24944,0.04695274983532727,0.04031082964502275,0.0007175421342253685,0.00042325002141296864,0.0005758341867476702,1.6194338220410946e-15,0.0007312919478863478,17,6.519554709006916e-12,222232576,RERANKED_FINE_PATH,5,0.2,24944,12471,0.0006651249714195728,17,5.499341285408707e-12,1.3766765505351941e-12
seed_0_after_6_queries,14,14,0,37415,0.29999679276447666,cc60755be38765393060c682069ec8deca9e45308fa260a347370cfe7fe80dfb,134,134,True,0.0,0.8610113225186546,9.588275690838922e-07,3.3612570398747504e-07,2,-3.8019019512364187e-06,0.9022248987965927,0.9022210968946415,0.02,False,63,74,9.753045960882167e-07,75,2806125,1,37415,0.06325379200279713,0.05594195565208793,0.0009704171679913998,0.000459916889667511,0.0005237499717622995,1.6318860082250258e-15,0.0007876250892877579,17,7.781836438961349e-12,222232576,RERANKED_FINE_PATH,6,0.3,37415,12472,0.0006851661019027233,17,6.7678863916661845e-12,4.923839114212569e-13
seed_0_after_6_queries,14,14,0,49887,0.39999839638223833,feca4f4c3b8974eef63eb786f4f31f15f5eb023367c2cc651b4fb96e9c9e42f4,134,134,True,0.0,0.8450360104568827,7.991648058123927e-07,2.135144350740164e-07,45,-4.008683795825568e-06,0.7627900935373297,0.7627860848535339,0.02,False,48,53,9.124201099247609e-07,54,2693898,1,49887,0.060504584107548,0.05403354065492749,0.0013767499476671219,0.00043829181231558323,0.0005823331885039806,1.5671016809855654e-15,0.0007555000483989716,17,8.256522392068094e-12,222232576,RERANKED_FINE_PATH,7,0.4,49887,12472,0.0006812501233071089,17,6.023022170106043e-12,1.5425438704141925e-12
seed_0_after_6_queries,14,14,0,62359,0.5,dfa3bc139d63ad073f7858f57986bc5ef3165d8903cc15784e258d3ba751f246,134,134,True,0.0,0.8662462561243746,7.122664450953599e-07,1.0506943500878864e-07,118,-3.5892437333791985e-06,0.6350360395792378,0.6350324503355045,0.02,False,68,77,1.2729802141980828e-06,78,4864002,1,62359,0.11149425012990832,0.09789375308901072,0.001736125210300088,0.0008577920962125063,0.0007114170584827662,1.591873279482531e-15,0.0007243750151246786,17,8.712547174090886e-12,222232576,RERANKED_FINE_PATH,8,0.5,62359,12472,0.0006436659023165703,17,5.679552642657538e-12,6.393774398816277e-13
seed_0_after_6_queries,14,14,0,74831,0.6000016036177617,2515cd258389a78ce730930a2b1a4e3acd16ba4aaa0c9fdf8fa506a60c74c13d,134,134,True,0.0,0.8951130520593481,5.952258889225202e-07,2.4994231105540844e-08,86,-4.31023625305008e-06,0.5102744033528682,0.5102700931166152,0.02,False,45,54,2.2163190144183775e-06,55,4115705,1,74831,0.09184720809571445,0.08558704098686576,0.001930957892909646,0.0004018328618258238,0.0005376248154789209,1.5602532524762027e-15,0.0007265829481184483,17,9.679875244760562e-12,222232576,RERANKED_FINE_PATH,9,0.6,74831,12472,0.0006637079641222954,17,5.537833299444756e-12,3.4769964685210653e-12
seed_0_after_6_queries,14,14,0,87303,0.7000032072355233,210380517fe77db5dabb37398bddf4bd7d5b5cc276a148e45068c458f73e85f0,134,134,True,0.0,0.9314914042346913,4.983867654606423e-07,7.86786130735157e-09,20,-4.262757028978879e-06,0.3991709774881822,0.39916671473115317,0.02,False,22,35,3.4519331985997936e-06,36,3142908,1,87303,0.09167783288285136,0.08337562601082027,0.0021544580813497305,0.0004094999749213457,0.0005258331075310707,1.6704346453963623e-15,0.0007237500976771116,17,9.734040155669327e-12,222232576,RERANKED_FINE_PATH,10,0.7,87303,12471,0.0006852499209344387,17,7.308020915082661e-12,2.9332092310596636e-13
seed_0_after_6_queries,14,14,0,99774,0.7999967927644767,0c125d104890872415c897a9fa171527971afefcec134983b1702e04fa43c17b,134,134,True,0.0,0.9659372240785307,4.4532973488245107e-07,2.037403115788967e-09,30,-3.948959244711468e-06,0.30777535094508535,0.30777140198584063,0.02,False,53,65,3.95918920377894e-06,66,6585084,1,99774,0.13450291706249118,0.12683803937397897,0.002455624984577298,0.00041716592386364937,0.0005408329889178276,1.5980574766893743e-15,0.0007144580595195293,17,9.19462263129308e-12,222232576,RERANKED_FINE_PATH,11,0.8,99774,12472,0.0006617081817239523,17,6.3300498137531495e-12,1.089850432123285e-12
seed_0_after_6_queries,14,14,0,112246,0.8999983963822383,56c7debcd964907dd06ac86e1841c2aa17952b95ded2143dcca96b282080286d,134,134,True,0.0,0.9921811429857518,3.2768743440391126e-07,1.1887238308359296e-09,51,-3.952230561207576e-06,0.19278963837448257,0.19278568614392136,0.02,False,21,32,1.7791719728044164e-07,33,3704118,1,112246,0.07620991696603596,0.07050245604477823,0.0024992090184241533,0.000406875042244792,0.0005034590139985085,1.4351915950327502e-15,0.0006911668460816145,17,7.975127431856077e-12,222232576,RERANKED_FINE_PATH,12,0.9,112246,6236,0.0006898748688399792,17,5.7014560950073616e-12,2.2229440510557197e-13
seed_0_after_6_queries,14,14,0,118482,0.9499991981911191,5129e67ad7b70409b9d23fcc481359cd63aa08df7b9c0558852348cab77471d9,134,134,True,0.0,0.99916466127664,1.4373957185037075e-07,6.485995951984542e-10,53,-3.982984080855941e-06,0.10026968993188982,0.10026570694780897,0.02,False,38,48,4.720415724412952e-07,49,5805618,1,118482,0.11625812482088804,0.10900524770841002,0.003007750026881695,0.0003968749660998583,0.0005596659611910582,1.6956904295205144e-15,0.0006955831777304411,17,5.739053253421552e-12,222232576,RERANKED_FINE_PATH,13,0.95,118482,6236,0.0006702500395476818,17,6.115407970797454e-12,2.352978922814941e-13
seed_0_after_6_queries,14,14,0,124718,1.0,ca96c2892ddecebe17eb0a20a124f0297c1191176707496b601d06e3549d4da7,134,134,True,0.0,1.0,4.174289399924182e-12,6.579183426933032e-14,71,-1.2407436901490767e-09,0.0,-1.2407436901490767e-09,0.02,True,46,57,1.5152879157820376e-06,58,7233644,1,124718,0.1433515001554042,0.1355272550135851,0.0029159998521208763,0.00041741691529750824,0.0005399577785283327,1.6432447691269658e-15,0.0,0,0.0,222232576,RERANKED_FINE_PATH,14,1.0,124718,0,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,133,133,True,0.0,0.3586651306789546,5.970957788757958e-06,6.04949260674125e-07,69,-7.0613866525362e-06,1.7758680277763097,1.7758609663896572,0.02,False,0,0,0.0,0,0,0,0,3.337487578392029e-05,0.0,0.0,0.0,0.0,0.0,0.0007451248820871115,17,6.5095045986266285e-12,222232576,STATIC_INFLUENCE_PREFIX,0,0.0,0,1247,0.0006893749814480543,17,9.637591985824306e-12,2.051026015692514e-12
seed_0_after_12_queries,20,20,0,1247,0.009998556744014496,d98e077c1aac5ef757e709032f34f113c6d7db7d138c4d944e8b988b132906b8,105,133,False,1.3806001397388268e-06,0.4595099239206087,3.424424802281555e-06,5.843188933966582e-07,31,-3.15203836853216e-06,1.7534162938383886,1.75341314180002,0.02,False,67,79,1.0209135979655226e-07,80,99760,1,1247,0.007828000001609325,0.0026506304275244474,0.00015337509103119373,0.00044187484309077263,0.0005166248884052038,1.156325761543827e-15,0.0006965419743210077,17,6.4975364245920535e-12,222232576,STATIC_INFLUENCE_PREFIX,1,0.01,1247,1247,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,2494,0.019997113488028993,a598eaba5be6e3845fdd79045905375d92629f864dfe3f9fa030fe5ca927c396,105,133,False,1.3806001397388268e-06,0.5977344181246551,3.4264785615954004e-06,5.707598403329251e-07,31,-3.1552508595142488e-06,1.7451278132805261,1.7451246580296667,0.02,False,55,66,5.218803072835204e-07,67,167098,1,2494,0.008176458068192005,0.003834750270470977,0.00014412496238946915,0.0003953329287469387,0.0005142081063240767,1.1454304691204312e-15,0.000656957970932126,17,6.496657556426208e-12,222232576,STATIC_INFLUENCE_PREFIX,2,0.02,2494,3742,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,6236,0.050000801808880835,1caa7f95bba676c437b7ceb57684c746ae5d1aa3bc905480830370706876c9d6,72,133,False,1.282760215531387e-06,0.6712146302829578,1.692314741758789e-06,5.441085263395715e-07,31,-1.5302619974208361e-06,1.8117447133758713,1.811743183113874,0.02,False,66,75,3.007413563083268e-07,76,473936,1,6236,0.014886166900396347,0.009954300243407488,0.0002459581010043621,0.0004057500045746565,0.000528082950040698,1.6539119466828745e-15,0.0006520419847220182,17,6.870072467150493e-12,222232576,STATIC_INFLUENCE_PREFIX,3,0.05,6236,6236,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,12472,0.10000160361776167,348454a33c90d2aac29f9001d1afa9d8da85fdd47b0407fa97e42835910e5c95,72,133,False,1.282760215531387e-06,0.7111599107207143,1.555518593555124e-06,4.78263581178447e-07,31,-1.4511505456394856e-06,1.7538651031201755,1.7538636519696298,0.02,False,67,79,3.9292393186514396e-07,80,997760,1,12472,0.026190457865595818,0.020256922347471118,0.00044358312152326107,0.0004314999096095562,0.0005810419097542763,1.4463593740693078e-15,0.0007402501069009304,17,7.320992191691143e-12,222232576,STATIC_INFLUENCE_PREFIX,4,0.1,12472,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,24944,0.20000320723552334,2432267a63cbf6b595735d9f489cda52a499f503ada3ba695e4394665aba1a79,72,133,False,1.282760215531387e-06,0.7794849641202871,1.377712497834885e-06,4.0523965139611824e-07,123,-1.7673051429849225e-06,1.4687267525300518,1.4687249852249087,0.02,False,53,64,2.6332709756465844e-07,65,1621360,1,24944,0.03714354196563363,0.03171395976096392,0.000691042048856616,0.00040391599759459496,0.000570415984839201,1.525791914390294e-15,0.0007153330370783806,17,7.008403911269866e-12,222232576,STATIC_INFLUENCE_PREFIX,5,0.2,24944,12471,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,37415,0.29999679276447666,9b05498a2a181857da5d3a546aa5ca657d2ed4c4fd0600c6ae24d8c2b2b3623b,70,133,False,1.0982379807156243e-06,0.8364773081815345,1.1981982951556771e-06,3.320148888313664e-07,89,-1.4956742911241165e-06,1.1984595360939547,1.1984580404196636,0.02,False,37,47,5.32227978700372e-07,48,1795920,1,37415,0.03855133289471269,0.03371196170337498,0.0009974590502679348,0.0004757081624120474,0.0005544999148696661,1.582645693947319e-15,0.0006974588613957167,17,7.10998320484371e-12,222232576,STATIC_INFLUENCE_PREFIX,6,0.3,37415,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,49887,0.39999839638223833,fa0a09c3268e136c7071dcb638d6224facbe6cced142795b2d5d225069e0eb45,133,133,True,0.0,0.8676026591787267,1.1486354864966735e-06,2.443253262533646e-07,91,-1.2948859208336158e-06,0.6124284946288477,0.6124271997429269,0.02,False,52,64,5.287561730595719e-07,65,3242655,1,49887,0.06679408298805356,0.06052108155563474,0.0012370420154184103,0.000407584011554718,0.0005577499978244305,1.549496196812485e-15,0.0006851251237094402,17,7.399637746713086e-12,222232576,STATIC_INFLUENCE_PREFIX,7,0.4,49887,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,62359,0.5,da21150e0bd13808acf87568582dd3c572d509a5be79a73f78b7a33460a821b6,133,133,True,0.0,0.8904984760121919,9.56291161560813e-07,1.6678095696901733e-07,154,-1.1804757230953252e-06,0.5387303421218536,0.5387291616461304,0.02,False,58,70,7.593447916729931e-07,71,4427489,1,62359,0.09113166597671807,0.08350004302337766,0.0015807920135557652,0.0006230000872164965,0.0006137089803814888,1.6564374387565065e-15,0.0064991251565515995,17,7.699779543524249e-12,222232576,STATIC_INFLUENCE_PREFIX,8,0.5,62359,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,74831,0.6000016036177617,e6eb1a72c7a2d07cf26a35dc9c0d5b615b0d7e4c50f20ba1469e2df4b8aa6a74,133,133,True,0.0,0.9191902464780283,6.913886819922226e-07,9.415785716700631e-08,127,-1.1430998790930866e-06,0.46590423957350846,0.4659030964736294,0.02,False,22,36,4.67206803681907e-07,37,2768747,1,74831,0.06380841601639986,0.05808804300613701,0.0019512500148266554,0.00042533292435109615,0.0005243339110165834,1.5854461648686654e-15,0.00071891606785357,17,7.904731947431167e-12,222232576,STATIC_INFLUENCE_PREFIX,9,0.6,74831,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,87303,0.7000032072355233,7d9566e6a75604bf834c3f02f0e3e07dc582bfa6e59bce87f0759609914552c8,133,133,True,0.0,0.9522379820961434,6.367461190300971e-07,3.2890354875772443e-08,53,-1.2473581532072159e-06,0.38711313339543196,0.38711188603727875,0.02,False,37,49,6.795138025362385e-06,50,4365150,1,87303,0.09246383281424642,0.08572191745042801,0.0021897079423069954,0.00040716701187193394,0.0005576249677687883,1.5629901399922693e-15,0.0006844999734312296,17,7.974226822754612e-12,222232576,STATIC_INFLUENCE_PREFIX,10,0.7,87303,12471,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,99774,0.7999967927644767,f439eb146161e09f200bcce8fd702b326251c73f5dc46aa2adc6ce48635d29fb,133,133,True,0.0,0.9780689754481964,4.713950681072053e-07,1.7333472139090544e-08,53,-1.2647672900175809e-06,0.28664977244849404,0.28664850768120403,0.02,False,22,37,4.628086958799113e-07,38,3791412,1,99774,0.07738662511110306,0.07187624950893223,0.002346999943256378,0.0003896250855177641,0.000516749918460846,1.5345732414869474e-15,0.0007073329761624336,17,7.355229443005624e-12,222232576,STATIC_INFLUENCE_PREFIX,11,0.8,99774,12472,0.0,0,0.0,0.0
seed_0_after_12_queries,20,20,0,112246,0.8999983963822383,39d8d501aa113cdcc9ebeaa4dce6b723c10ec2b29fa3f025be8b6f98a68ecb06,133,133,True,0.0,0.9973408212734299,2.080436147702227e-07,1.1480742719854377e-08,53,-1.3413734542454736e-06,0.1428641531025925,0.14286281172913826,0.02,False,39,48,4.185619049690281e-07,49,5500054,1,112246,0.11017033411189914,0.10324929328635335,0.0026897501666098833,0.0003757909871637821,0.0005632911343127489,1.5886532601614703e-15,0.000682624988257885,17,5.190737166010046e-12,222232576,STATIC_INFLUENCE_PREFIX,12,0.9,112246,6236,0.0,0,0.0,0.0
