method,qt_construction_seconds,sparse_factorization_seconds,posterior_mean_solve_seconds,posterior_mean_solve_relative_residual,observation_count,sigma_obs_standardized,selected_variance_solves_seconds,selected_variance_solve_relative_residual,selected_rhs_count,ei_seconds,selected_action_position,selected_action_key,selected_ei_standardized,total_decision_seconds,hyperparameters_fit_or_updated,seed,query_index,decision_kind,marginalization_500_rhs_seconds,marginalization_solve_relative_residual,dense_marginal_precision_seconds,dense_marginal_precision_relative_residual,support_rhs_count,principal_precision_submatrix_used,approximation,optimizer,optimizer_success,optimizer_iterations,optimizer_function_evaluations,gradient_infinity_norm,map_optimization_seconds,optimizer_attempts,factor_energy_gradient_calls,factor_energy_gradient_seconds,hessian_construction_seconds,factor_hessian_calls,factor_hessian_seconds,dense_cholesky_seconds,laplace_solve_relative_residual,laplace_spd_cholesky_success,warm_start_status,importance_validation_seconds_in_total
FULL_PBE,0.0007646950000435027,0.09155050399999709,0.0012524960000064311,3.413183858842622e-16,12,0.05,,,,0.0006720300000324642,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,1.8019915521937062e-13,1.2538282240000171,False,1,5,routine_bo_decision,0.33212650399991617,5.6684181082552e-16,0.03780891999997493,5.801426717892363e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,41,49,7.371673801215284e-06,0.6785888720000912,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 41, 'function_evaluations': 49, 'objective': 159.68497681395763, 'gradient_infinity_norm': 7.371673801215284e-06}]",50,0.6565662639999346,0.016168763999985458,1,0.016166409999982534,0.0037877989999515194,7.368696275810655e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007477829999515961,0.0469779910000625,0.0012437880000106816,5.620637345175743e-16,13,0.05,,,,0.0003311650000341615,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,1.0355957928071518e-13,1.4028362789999846,False,1,6,routine_bo_decision,0.374467113000037,5.821683882067671e-16,0.037761291000038,6.077331714607778e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,48,57,1.0421744253696907e-06,0.8173030950000566,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 48, 'function_evaluations': 57, 'objective': 159.5288318878798, 'gradient_infinity_norm': 1.0421744253696907e-06}]",58,0.7872390410003618,0.016036120999956438,1,0.016033848999995826,0.0038814320000710723,7.417399648788723e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007686379999540804,0.09232351599996491,0.001270073999990018,3.15473805912368e-16,14,0.05,,,,0.0003277989999332931,5,current-nlr-pbe-gw-v1:gw:matdb:000011924,7.965962643562393e-14,1.4184656150000592,False,1,7,routine_bo_decision,0.33226201599995875,5.531800876968307e-16,0.03659936600001856,6.091890517321915e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,52,59,3.135515336816219e-07,0.8331974330000094,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 52, 'function_evaluations': 59, 'objective': 159.24409529997953, 'gradient_infinity_norm': 3.135515336816219e-07}]",60,0.8023122679994685,0.01607555099997171,1,0.016072296000061215,0.003861057999984041,6.952970842154468e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.000774866000028851,0.09379973099999006,0.0012779329999830225,3.4594886840257445e-16,15,0.05,,,,0.0003204150000328809,134,current-nlr-pbe-gw-v1:gw:matdb:000286993,8.153518654212061e-13,1.8509606950000261,False,1,8,routine_bo_decision,0.33633435000001555,5.4783644252164535e-16,0.03634575400008089,6.013849587288056e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,83,91,1.4563320900884413e-06,1.2695581859999265,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 83, 'function_evaluations': 91, 'objective': 158.2240860234944, 'gradient_infinity_norm': 1.4563320900884413e-06}]",92,1.2272061660000873,0.016113193000023784,1,0.016111023999997087,0.00383289599994896,7.112448385276735e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.002737544000069647,0.09176786799991987,0.0012520880000010948,4.806554421472816e-16,16,0.05,,,,0.0003186889999824416,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,3.708708853467672e-12,1.8248802069999783,False,1,9,routine_bo_decision,0.3355904009999904,5.496056898245422e-16,0.04035630600003515,5.861678807851975e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,82,93,2.6278387197931075e-06,1.2457934709999563,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 82, 'function_evaluations': 93, 'objective': 157.66444632671283, 'gradient_infinity_norm': 2.6278387197931075e-06}]",94,1.203035145000399,0.016108707999933358,1,0.016106600999933107,0.003916149000019686,7.655558724127516e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007583199999317003,0.04698731200005568,0.0012568899999223504,3.915292308161175e-16,17,0.05,,,,0.0003372630000058052,85,current-nlr-pbe-gw-v1:gw:matdb:000011426,1.1537185866047674e-11,2.926880151999967,False,1,10,routine_bo_decision,0.3922630650000656,5.420182936806518e-16,0.04137649799997689,6.039914178090516e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,69,78,1.239734071373233e-06,2.087231650000035,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 69, 'function_evaluations': 78, 'objective': 157.24207187875615, 'gradient_infinity_norm': 1.239734071373233e-06}]",79,1.878327830999865,0.035328520999996726,1,0.035324893000051816,0.17186123900000894,7.594571529344761e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.002763596000022517,0.11823242399998435,0.0013756700000158162,5.514491601157443e-16,18,0.05,,,,0.0003184609998925225,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,2.522881624152825e-12,2.433291418000067,False,1,11,routine_bo_decision,0.7851822630000242,5.54573444583562e-16,0.21039759899997534,5.894706190635956e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,51,62,1.3132073982680126e-06,1.1579276400000253,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 51, 'function_evaluations': 62, 'objective': 157.39316077811534, 'gradient_infinity_norm': 1.3132073982680126e-06}]",63,1.085579681000354,0.01599376100000427,1,0.01599105499997222,0.003783148000024994,7.43843882593186e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007546240000237958,0.054352542999936304,0.0012624319999758882,4.1138848161422536e-16,19,0.05,,,,0.0003030459999990853,77,current-nlr-pbe-gw-v1:gw:matdb:000011455,3.666062885142438e-12,1.4840124229999674,False,1,12,routine_bo_decision,0.37202314000001024,5.343039941185393e-16,0.03564948899997944,5.92839563364234e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,56,65,3.3448209323383438e-06,0.9020511700000498,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 56, 'function_evaluations': 65, 'objective': 157.32894595617904, 'gradient_infinity_norm': 3.3448209323383438e-06}]",66,0.8697439380002834,0.016135778000034406,1,0.01613320499996007,0.003791417000002184,7.378404869054542e-16,True,preceding_FULL_PBE_MAP,0.0
NO_PBE,0.0007036900000230162,0.0511707910000041,0.003297582999948645,1.4274210089226094e-16,8,0.05,0.151614089000077,6.436639575479876e-16,191,0.000283448999994107,16,current-nlr-pbe-gw-v1:gw:matdb:000289615,0.00570135316619803,0.22023709900008726,False,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007548170000291066,0.047182232000068325,0.001251497999987805,3.979257784687042e-16,9,0.05,0.15586201099995378,6.396790564022607e-16,191,0.0002812829999356836,66,current-nlr-pbe-gw-v1:gw:matdb:000290176,0.007114716972535733,0.2164843269999892,False,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007084279999389764,0.046934763999956886,0.0012725909999744545,5.962886186107084e-16,10,0.05,0.15500574400005007,6.46502359915609e-16,191,0.0002884049999920535,67,current-nlr-pbe-gw-v1:gw:matdb:000290178,0.008750491735479808,0.2197776600000907,False,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007067239999969388,0.09743302699996548,0.0013920610000468514,3.3125924890315293e-16,11,0.05,0.1627713530000392,6.058579193891294e-16,191,0.00031182099996840407,65,current-nlr-pbe-gw-v1:gw:matdb:000289867,0.010678190807293583,0.27414016499994887,False,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0006956280000167681,0.04700348300002588,0.0012412649999760106,7.426662975791599e-16,12,0.05,0.155830122999987,6.147676966158605e-16,191,0.00028350399998089415,69,current-nlr-pbe-gw-v1:gw:matdb:000289849,0.010189316018823336,0.22222079599998779,False,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0006836770000973047,0.09547276800003601,0.0012941559999717356,3.919868470896868e-16,13,0.05,0.13405271600004198,6.464052463170347e-16,191,0.00028297400001520145,64,current-nlr-pbe-gw-v1:gw:matdb:000289994,0.008678099483289806,0.2523554739999554,False,2,6,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007251339999356787,0.0872436120000657,0.0012442689999261347,2.383553644888632e-16,14,0.05,0.13394263999998657,6.026264177789108e-16,191,0.0002819349999754195,2,current-nlr-pbe-gw-v1:gw:matdb:000289828,0.009943683959496873,0.2347387910000407,False,2,7,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007307919998993384,0.047110542999917016,0.0012653479999471529,4.4696765604454e-16,15,0.05,0.1807814439999902,6.290443132645173e-16,191,0.00032541999996738014,68,current-nlr-pbe-gw-v1:gw:matdb:000289894,0.008416817032578648,0.24780692299998464,False,2,8,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.000695195000048443,0.09462161399994784,0.003757780000000821,5.443212010273535e-16,16,0.05,0.12584476400002131,6.431369763992507e-16,191,0.0003004700000701632,127,current-nlr-pbe-gw-v1:gw:matdb:000289918,0.004957915288712558,0.24068328499993186,False,2,9,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007014960000333303,0.0471744960000251,0.001240778000010323,3.776402779740566e-16,17,0.05,0.17690981099997316,6.31749626839855e-16,191,0.00028452300000481046,24,current-nlr-pbe-gw-v1:gw:matdb:000286938,0.004153947819422198,0.24488210599997728,False,2,10,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007027059999700214,0.09553750500003844,0.001277604999927462,2.244439656994061e-16,18,0.05,0.12805802500008667,6.065197208336947e-16,191,0.0003033250000044063,175,current-nlr-pbe-gw-v1:gw:matdb:000290273,0.004022018903108614,0.23906358599992927,False,2,11,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007022290000122666,0.05530119500008368,0.0012568319999672894,3.509204941402952e-16,19,0.05,0.1630464339999662,6.107068009612593e-16,191,0.0002853060000234109,129,current-nlr-pbe-gw-v1:gw:matdb:000289900,0.005238181642356694,0.23373483900002157,False,2,12,,,,,,,,,,,,,,,,,,,,,,,,,
FULL_PBE,0.000680633999991187,0.06852041299998746,0.0012969389999852865,1.4274210089226094e-16,8,0.05,,,,0.0003511559999651581,13,current-nlr-pbe-gw-v1:gw:matdb:000010014,0.007925992635814255,1.924341696000056,False,2,1,routine_bo_decision,0.3382849710000073,5.836052476677487e-16,0.036010627999985445,5.644744218385844e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,2,6,1.2016217409982488e-07,1.3599972289999869,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 79, 'function_evaluations': 91, 'objective': 162.3241477536906, 'gradient_infinity_norm': 1.1567924414410125e-05}, {'attempt': 2, 'start_source': 'first_attempt_candidate', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 2, 'function_evaluations': 6, 'objective': 162.3241477536903, 'gradient_infinity_norm': 1.2016217409982488e-07}]",99,1.3119767379988616,0.01234496200004287,1,0.01234306399999241,0.003794914999957655,7.189577365533924e-16,True,zero_fallback_first_state,0.0
FULL_PBE,0.0007381299999451585,0.04721873799996956,0.0012432889999445251,3.493569974164611e-16,9,0.05,,,,0.0003089369999997871,165,current-nlr-pbe-gw-v1:gw:matdb:000010579,2.905433581533025e-10,1.6139944540000215,False,2,2,routine_bo_decision,0.365093841000089,5.738103532226021e-16,0.03707301199995072,5.790253104738384e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,72,79,3.2769214129667323e-06,1.0550979859999643,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 72, 'function_evaluations': 79, 'objective': 161.23819740464268, 'gradient_infinity_norm': 3.2769214129667323e-06}]",80,1.0181822540000667,0.015948365999975067,1,0.015946509999935188,0.0038036900000406604,7.163134960543394e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007483379999939643,0.06326979599998594,0.0012381430000232285,2.233068673611069e-16,10,0.05,,,,0.0003341650000265872,15,current-nlr-pbe-gw-v1:gw:matdb:000010786,7.79825762296116e-11,1.7907425020000574,False,2,3,routine_bo_decision,0.34987575200000265,5.801181879958108e-16,0.03645884700006263,5.590783230104159e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,75,80,7.181054266780507e-06,1.195829771999911,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 75, 'function_evaluations': 80, 'objective': 160.44626551210854, 'gradient_infinity_norm': 7.181054266780507e-06}]",81,1.1477173219992665,0.024002885999948376,1,0.023999971000080222,0.006882614999994985,7.708718095061286e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007299959999045313,0.11970551900003557,0.0018322669999406571,4.93463908403451e-16,11,0.05,,,,0.0024052400000300622,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,1.169616096591695e-12,3.7330679190000637,False,2,4,routine_bo_decision,1.143245051000008,5.686229338647132e-16,0.22737430999995922,5.916056925505346e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,69,76,4.073117442379877e-06,2.06224651499997,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 69, 'function_evaluations': 76, 'objective': 159.7268834998351, 'gradient_infinity_norm': 4.073117442379877e-06}]",77,1.8398576969996157,0.02099124899996241,1,0.020988837000004423,0.00854374799996549,7.661405203540838e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007103609999603577,0.09653030699996634,0.0034203299999262526,3.2578696808294925e-16,12,0.05,,,,0.00031560299999000563,12,current-nlr-pbe-gw-v1:gw:matdb:000009592,1.6742295407874694e-12,1.7402545970001029,False,2,5,routine_bo_decision,0.5092593159999979,5.719266233868749e-16,0.03703418700001748,5.444695784912443e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,64,71,2.75095869950448e-06,0.9323042240000632,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 64, 'function_evaluations': 71, 'objective': 159.5435146414183, 'gradient_infinity_norm': 2.75095869950448e-06}]",72,0.9015060310000536,0.024681091000047672,1,0.02467874599994957,0.007556312000019716,7.20912147887798e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0006974669998953686,0.08726175500009958,0.0012746330000936723,4.822825977209279e-16,13,0.05,,,,0.00030471000002307846,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,7.003853209908334e-13,1.3584141649999992,False,2,6,routine_bo_decision,0.33441953200008356,5.743574522771227e-16,0.03605504199992993,5.705531461921598e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,47,54,2.111349941436025e-06,0.7828178380000281,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 47, 'function_evaluations': 54, 'objective': 159.47533459854245, 'gradient_infinity_norm': 2.111349941436025e-06}]",55,0.7539243820003776,0.016345141999977386,1,0.01634307299991633,0.003777925999997933,7.122141916128606e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007127889999765102,0.047598740000012185,0.0012577619999092349,6.597436976763473e-16,14,0.05,,,,0.0003152529999397302,6,current-nlr-pbe-gw-v1:gw:matdb:000009985,6.826654073149376e-13,1.543199489000017,False,2,7,routine_bo_decision,0.3416664569999739,5.672392588183235e-16,0.035418225000057646,5.871067382234619e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,67,73,8.396368271008231e-06,0.9972336120000591,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 67, 'function_evaluations': 73, 'objective': 159.14552154891808, 'gradient_infinity_norm': 8.396368271008231e-06}]",74,0.9558370789999344,0.016281696000078227,1,0.016279843999996046,0.004025382999998328,6.823920466392579e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007416319999720145,0.04748548899999605,0.0012682369999765797,4.358227217698638e-16,15,0.05,,,,0.0003244550000545132,7,current-nlr-pbe-gw-v1:gw:matdb:000009577,5.340258656865428e-13,1.3919871970000486,False,2,8,routine_bo_decision,0.35888875499995265,6.097966789491952e-16,0.036101134999967144,5.728274556601843e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,47,56,2.469807212591643e-06,0.8298078410000471,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 47, 'function_evaluations': 56, 'objective': 159.09719688577547, 'gradient_infinity_norm': 2.469807212591643e-06}]",57,0.7968542040001694,0.016178874000047472,1,0.016176321999978427,0.00381734100005815,7.439218690847866e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0007380650000641253,0.09206576100007169,0.001239553999994314,5.356239889139262e-16,16,0.05,,,,0.00031547200001114106,5,current-nlr-pbe-gw-v1:gw:matdb:000011924,4.720467275434713e-13,1.3548409290000336,False,2,9,routine_bo_decision,0.3334537380000029,5.981426593477909e-16,0.03612416900000426,6.023687029833165e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,48,53,8.805905921810409e-07,0.7679868190000434,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 48, 'function_evaluations': 53, 'objective': 158.89361765537026, 'gradient_infinity_norm': 8.805905921810409e-07}]",54,0.7395562040004506,0.01599500400004672,1,0.015991962000043713,0.0037652619998880255,7.480617657767731e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0006891760000371505,0.0666065330000265,0.0012417679999998654,6.536435209746549e-16,17,0.05,,,,0.00031778499999290943,134,current-nlr-pbe-gw-v1:gw:matdb:000286993,3.3538102195495373e-12,1.6863395660000151,False,2,10,routine_bo_decision,0.3336772989999872,5.833118053882227e-16,0.036045490999981666,5.65513859842756e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,71,80,4.3585397524800035e-06,1.1297734140000557,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 71, 'function_evaluations': 80, 'objective': 157.96844660963345, 'gradient_infinity_norm': 4.3585397524800035e-06}]",81,1.0890761630012094,0.016267915999947036,1,0.01626566400000229,0.00376032999997733,7.369545138241793e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0006785520000676115,0.07991488600009689,0.0012330130000464123,4.876011126195116e-16,18,0.05,,,,0.0003438180000330249,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,1.2671675910439686e-11,4.34853771600001,False,2,11,routine_bo_decision,0.3274611870000399,5.7886552119974285e-16,0.03853772200000094,5.875896271588766e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,75,87,5.732332812105612e-07,3.575012990999994,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 68, 'function_evaluations': 74, 'objective': 157.40279563554975, 'gradient_infinity_norm': 1.2167691579160686e-05}, {'attempt': 2, 'start_source': 'provided_retry_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 75, 'function_evaluations': 87, 'objective': 157.40279563554753, 'gradient_infinity_norm': 5.732332812105612e-07}]",163,3.2252766830001747,0.03357561700011047,1,0.03357301800008372,0.17083756099998482,6.902178010531617e-16,True,preceding_FULL_PBE_MAP,0.0
FULL_PBE,0.0008271250000007058,0.10669551500006946,0.0013113270000530974,3.610582303767033e-16,19,0.05,,,,0.0011523829999759982,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,1.0877259677435919e-11,2.678907085999981,False,2,12,routine_bo_decision,0.7959259559999055,5.722096036300263e-16,0.09029523599997447,5.808859625956716e-16,500,False,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,57,65,8.791975686546494e-07,1.437350107000043,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 57, 'function_evaluations': 65, 'objective': 156.95719706428133, 'gradient_infinity_norm': 8.791975686546494e-07}]",66,1.3748083309999402,0.01591022200000225,1,0.015907466000044224,0.009124474000032023,7.810301678972866e-16,True,preceding_FULL_PBE_MAP,0.0
NO_PBE,0.006233195999925556,0.07587243400007537,0.0012502109999559252,4.651596011429534e-16,8,0.05,0.1345249490000242,6.185907591067013e-16,191,0.00030413600006795605,13,current-nlr-pbe-gw-v1:gw:matdb:000010014,0.006540478076171939,0.24180576399999154,False,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007724939999889102,0.05444645199997922,0.00127964199998587,4.892040977080875e-16,9,0.05,0.22532934499997737,6.101596887908189e-16,191,0.0003047940000442395,117,current-nlr-pbe-gw-v1:gw:matdb:000010399,0.004923126891086819,0.31646107700009907,False,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0019064399999706438,0.10179355399998258,0.0019441180000967506,4.482951867714096e-16,10,0.05,0.15922422399989955,5.89064493915197e-16,191,0.0003041140000732412,12,current-nlr-pbe-gw-v1:gw:matdb:000009592,0.004859705249804381,0.2873777209999844,False,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.004256368000028488,0.12812901500001317,0.0008827619999465242,3.736018870907671e-16,11,0.05,0.1373286079999616,5.841709219542455e-16,191,0.0003746139999520892,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,0.00481411653526629,0.29369344700000966,False,3,4,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.003362673000083305,0.0924533600000359,0.0012715100000377788,5.235770573965369e-16,12,0.05,0.15367265599991242,6.647768889231367e-16,191,0.00032510500000171305,77,current-nlr-pbe-gw-v1:gw:matdb:000011455,0.004002266626269502,0.27473071899999013,False,3,5,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.00787938899998153,0.1062620650000099,0.0012366049999172901,4.734543240554123e-16,13,0.05,0.18192413199994917,5.791932920164879e-16,191,0.00034851299994898,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,0.003948057291910813,0.31845222000004014,False,3,6,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0007959419999679085,0.10854501599999367,0.002187255000080768,3.9124099063703214e-16,14,0.05,0.14400179300002947,6.084881977502558e-16,191,0.0003037199999198492,8,current-nlr-pbe-gw-v1:gw:matdb:000009995,0.004451232556358264,0.28980885999999373,False,3,7,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.00591344500003288,0.10772346400005972,0.0021709169999439837,3.800893733047716e-16,15,0.05,0.14093127699993602,6.399067815292731e-16,191,0.0003058099999861952,7,current-nlr-pbe-gw-v1:gw:matdb:000009577,0.0039330258943232055,0.28570820599998115,False,3,8,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.007828856000060114,0.09672765499999514,0.0012435520000053657,5.357010876123927e-16,16,0.05,0.14069460600001094,5.973875645625995e-16,191,0.00031416899992109393,9,current-nlr-pbe-gw-v1:gw:matdb:000289592,0.004011307210190995,0.2733124570000882,False,3,9,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.008919071000036638,0.10395797699993636,0.0013136869999925693,5.298852427638954e-16,17,0.05,0.19609039600004508,5.91092808985349e-16,191,0.0003068620000021838,16,current-nlr-pbe-gw-v1:gw:matdb:000289615,0.0037647232794646365,0.3430307050000465,False,3,10,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.018198139999981322,0.09462368499998774,0.0010204359999761436,4.029275926085264e-16,18,0.05,0.19070164200002182,5.533639163543157e-16,191,0.0018733729999667048,6,current-nlr-pbe-gw-v1:gw:matdb:000009985,0.003733379202410663,0.3568681099999367,False,3,11,,,,,,,,,,,,,,,,,,,,,,,,,
NO_PBE,0.0033616110000593835,0.09860554500005492,0.0013811349999741651,5.993614227153809e-16,19,0.05,0.20101585700001579,5.553552938933595e-16,191,0.0004423660000156815,67,current-nlr-pbe-gw-v1:gw:matdb:000290178,0.0037206168314156997,0.34220688000004884,False,3,12,,,,,,,,,,,,,,,,,,,,,,,,,
