absolute_regret,acquisition_signature_entropy_rank,active_log_lengthscale_w1,budget,count,design_attempts,design_cache_builds,diagnostic_factorizations,distance_to_teacher,elapsed_seconds,factorization_equivalents,factorization_equivalents_per_particle,final_beta,final_x,inactive_log_lengthscale_w1,max_log_lengthscale_w1,mean_log_lengthscale_w1,method,normalized_regret,particles,post_initialization_elapsed_seconds,post_initialization_factorizations_per_particle,posterior_mmd,repeat,seed,shared_initialization_elapsed_seconds,structural_steps,teacher_ei_at_method,teacher_optimum_ei,teacher_reference_strengthened
0.021567980881542714,1.303897489801685,0.7740014538757768,32,40,32,8,8,1.5715520885162217,20.045117934000245,448,56,0.0,"[1.0, 0.0, 0.6428273013771887, 0.5035957680004687, 0.3687459592325537, 0.5216956043603237, 0.1157931404770074, 0.36084124387564365, 0.345930268478183, 0.04104593343024345]",5.511491276018933,5.750632971766066,4.563993311590302,posterior,0.11772843660312912,8,9.2646388940002,40,0.7716068946309363,0,0,10.780479040000046,32,0.1616331343617515,0.18320111524329422,False
0.1534313570721867,1.3013795189018662,0.7724118385920801,32,40,32,8,8,1.5584891421715936,24.508164318000127,448,56,1.0,"[0.9352774910192614, 0.18549548291591927, 0.5662747565663212, 0.6054138784343789, 0.35875609486416044, 0.5393004245477545, 0.3047824963435602, 0.3332559795484174, 0.29416960920768837, 0.0]",5.508567772644538,5.748695290640611,4.561336585834047,decision,0.83750230924319,8,13.72768527800008,40,0.7718394909931371,0,0,10.780479040000046,32,0.02976975817110752,0.18320111524329422,False
0.021187993995700732,1.2827213727646272,0.8298775397923971,32,40,32,8,8,1.595564329551967,16.260791785000038,448,56,0.0,"[1.0, 0.0, 0.6610346132214988, 0.558233634493734, 0.3582967637909549, 0.5405422356984374, 0.3841781504740907, 0.2273816578496485, 0.3231820724400636, 0.0064835954770793265]",5.39505653822304,5.684719944457823,4.482020738536911,posterior,0.1156542850056492,8,6.063243221999983,40,0.7731745333114716,1,0,10.197548563000055,32,0.16201312124759348,0.18320111524329422,False
0.12362255677713202,1.2811320331337928,0.8284739358633828,32,40,32,8,8,1.549215554226368,22.27689268300037,448,56,1.0,"[0.9522234738519717, 0.17955548324665196, 0.5418627713521449, 0.6070900012862013, 0.360803662603611, 0.5396135086081204, 0.3116222146178305, 0.3335487823360889, 0.2977610809645945, 0.0]",5.392675071637692,5.682974742211015,4.479834844482831,decision,0.674791507753428,8,12.079344120000314,40,0.773472203486608,1,0,10.197548563000055,32,0.05957855846616219,0.18320111524329422,False
0.021576424907950142,1.2942911869209546,0.7803941353696564,32,40,32,8,8,1.5706989559333002,16.298865616000057,448,56,0.0,"[1.0, 0.0, 0.6432960756512252, 0.5010839324082972, 0.3698069442798698, 0.5219716869401286, 0.11889643079070553, 0.3617880179648804, 0.34514096763511315, 0.043681772411529055]",5.509358499472048,5.740909793836929,4.56356562665157,posterior,0.11777452816974548,8,6.007996068000011,40,0.7717871621150023,2,0,10.290869548000046,32,0.16162469033534407,0.18320111524329422,False
0.14855405523353643,1.2920623335052965,0.7787414206037269,32,40,32,8,8,1.5584868758646473,22.50953395100032,448,56,1.0,"[0.9384266532765225, 0.18538877507670323, 0.5684386417727045, 0.6069257097979124, 0.35909622231943705, 0.5395237955862625, 0.3044397356978632, 0.33262693757619155, 0.2949083940197492, 0.0]",5.506428748918669,5.738929099158,4.56089128325568,decision,0.8108796446804055,8,12.218664403000275,40,0.7720640116309143,2,0,10.290869548000046,32,0.0346470600097578,0.18320111524329422,False
0.02227906959590395,1.4399833019775428,0.8609074355374388,64,40,64,16,8,1.525210494201653,20.35330373900024,768,96,0.0,"[1.0, 0.0, 0.47101074772733953, 0.44962075697666964, 0.4092462226774978, 0.5576639402156034, 0.5176347273397308, 0.5485054437121919, 0.31405590863298205, 0.23226804526997483]",5.476102732745453,5.7848255169906295,4.553063673303849,posterior,0.12160990158993827,8,9.572824699000194,80,0.789093424107348,0,0,10.780479040000046,64,0.16092204564739027,0.18320111524329422,False
0.18320107915723452,1.4275301493298844,0.8532017500934579,64,40,64,16,8,1.64811804514685,33.75104456100007,768,96,1.0,"[0.8402601397479836, 0.189035108993247, 0.41527278906642606, 0.41794181986377965, 0.3867007504726844, 0.43368888035588055, 0.3960840131092776, 0.3754700041418769, 0.5332847933202858, 0.07010667976928729]",5.465589758924901,5.776306979832389,4.543112157158612,decision,0.9999998030248907,8,22.970565521000026,80,0.7909166262414707,0,0,10.780479040000046,64,3.608605970230526e-08,0.18320111524329422,False
0.022505882752203554,1.4373435821794556,0.8833477328150071,64,40,64,16,8,1.5424496491355029,19.87082523900017,768,96,0.0,"[1.0, 0.0, 0.48451327125484417, 0.42284159680129707, 0.40101665430172645, 0.5827199684058785, 0.5195490617879202, 0.5193233042198644, 0.342686548162432, 0.21176125296952597]",5.358133217963325,5.737347204934542,4.463176120933662,posterior,0.12284795713342332,8,9.673276676000114,80,0.7854031872343142,1,0,10.197548563000055,64,0.16069523249109066,0.18320111524329422,False
0.18186108038182486,1.4289887032181923,0.8744654367436726,64,40,64,16,8,1.6699443651709298,33.03366983499973,768,96,1.0,"[0.892778588409473, 0.16974999043715266, 0.42975839539346006, 0.41783010941758797, 0.3799274053475917, 0.4417515464809198, 0.41140718922107633, 0.38720744661747214, 0.5458504108901058, 0.04526489491888845]",5.347789351250713,5.729299853499326,4.453124568349304,decision,0.9926854437556792,8,22.836121271999673,80,0.7875449136074465,1,0,10.197548563000055,64,0.0013400348614693645,0.18320111524329422,False
0.022256112670160755,1.4137578776267017,0.8758522935147071,64,40,64,16,8,1.5233889767818,20.06473063700014,768,96,0.0,"[1.0, 0.0, 0.47266176028215146, 0.44996063335802644, 0.4097502484120648, 0.5582063623077906, 0.5180768467016448, 0.5472309237225023, 0.31463398897037165, 0.23558827026625964]",5.475566808331296,5.779234778313373,4.555623905367979,posterior,0.12148459162273252,8,9.773861089000093,80,0.7892024264986366,2,0,10.290869548000046,64,0.16094500257313346,0.18320111524329422,False
0.18320097533382548,1.4026680693240428,0.8679474175031923,64,40,64,16,8,1.6449570153716717,32.997793571999864,768,96,1.0,"[0.8480654669158922, 0.18747785870187628, 0.41659368383356427, 0.41801993375510305, 0.3873462135299272, 0.4336096111813723, 0.3944921847132352, 0.37589742585955865, 0.5312980403319056, 0.07260734486049697]",5.464949953941769,5.770711085196324,4.545549446654055,decision,0.9999992363066756,8,22.706924023999818,80,0.791027876631324,2,0,10.290869548000046,64,1.3990946874073822e-07,0.18320111524329422,False
0.18277894021843402,2.297039087117677,0.8724389973214717,32,40,32,8,16,1.7871612372108834,27.980229736000183,896,56,0.0,"[0.6706748125380104, 0.0, 0.9818390401811857, 0.497360168000307, 0.26757154623701485, 0.5979332483496388, 0.33388114235499494, 0.0, 0.24341277138039139, 0.0]",5.530029423609085,5.723268413464921,4.598511338351562,posterior,0.9976955652027579,16,12.941802767999889,40,0.7138357955413671,0,0,15.038426968000294,32,0.0004221750248601805,0.18320111524329422,False
0.1832010960637994,2.2933607637121267,0.8720110178230347,32,40,32,8,16,1.6458123985524504,28.738162391000515,896,56,1.0,"[0.7148269156131944, 0.2210945033261697, 0.5744649608764201, 0.464752938179746, 0.3522595961244303, 0.5271597140559575, 0.3379365217243822, 0.2635462736089485, 0.4709414443027383, 0.044278579568050515]",5.528974559440414,5.722399199570464,4.597581851116938,decision,0.9999998953090716,16,13.69973542300022,40,0.7139379743342981,0,0,15.038426968000294,32,1.9179494826611427e-08,0.18320111524329422,False
