absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,365,16,16,True,0.048366670157987984,acquisition_fw,0.0,0.11196384122484301,True,0.09673334031597597,0,16,0.009068924195848113,0,0.9838065629401059,365,0.9611650485436893,0.09673334031597597
0.0,365,32,16,True,0.06539651296365062,random_equal,0.0,0.15138616675912092,True,0.13079302592730124,0,32,0.014194273264349945,0,0.9783337208940021,365,0.9223300970873787,0.13079302592730124
0.0,365,32,16,True,0.06860750602330443,random_equal,0.0,0.15881928373680015,True,0.13721501204660885,1,32,0.01615543788327267,0,0.9765211171371919,365,0.9223300970873787,0.13721501204660885
0.0,365,32,16,True,0.07864204018992188,random_equal,0.0,0.18204819295313715,True,0.15728408037984376,2,32,0.0138048711559247,0,0.9791255035960386,365,0.9320388349514563,0.15728408037984376
0.039557912166880926,845,32,16,False,0.053327463697173116,random_equal,0.09157247713294281,0.12344756541665239,True,0.0670970152274653,3,32,0.01155223216621746,0,0.9698838594278956,365,0.941747572815534,0.10665492739434623
0.0,365,32,16,True,0.048393930112620914,random_equal,0.0,0.11202694520165904,True,0.09678786022524183,4,32,0.010434722288573695,0,0.9816190128163131,365,0.912621359223301,0.09678786022524183
0.0,365,32,16,True,0.06768694277556547,random_equal,0.0,0.15668827498696072,True,0.13537388555113095,5,32,0.013841554404462693,0,0.9842180460317246,365,0.912621359223301,0.13537388555113095
0.03611267730853912,277,32,16,False,0.038990183229302255,random_equal,0.08359711460743371,0.09025824333478855,True,0.04186768915006539,6,32,0.008151891401042274,0,0.9892780205748728,365,0.9514563106796117,0.07798036645860451
0.011620062556325528,1565,32,16,False,0.05970846704793803,random_equal,0.02689924352512624,0.13821892849967085,True,0.10779687153955053,7,32,0.012233661205670444,0,0.9821974844136799,365,0.9029126213592233,0.11941693409587606
0.011620062556325528,1565,32,16,False,0.057557391517159565,random_equal,0.02689924352512624,0.13323941102608788,True,0.1034947204779936,8,32,0.01344824968862888,0,0.9682986595523143,365,0.9514563106796117,0.11511478303431913
0.0,365,32,16,True,0.05360766712734577,random_equal,0.0,0.12409620738981345,True,0.10721533425469154,9,32,0.013002307551844632,0,0.9820844586134159,365,0.9029126213592233,0.10721533425469154
