state_seed,training_size,observed_feasible_count,incumbent,exact_best_candidate,exact_best_log_constrained_ei,exact_best_ess_fraction,top32_median_ess_fraction,top1_median_ess_fraction,top1_fraction_ess_at_most_one_eighth,candidate_truth_feasible_fraction,all_gp_fits_converged,moment_log_error,state_seconds
4101,64,1,-3.4222075,12707,1.0236978273835429,0.40890546584916443,0.11331639445651556,0.00018749539261943,0.9085365853658537,0.00103759765625,True,4.440892098500626e-16,40.05741891707294
4102,64,1,-3.4222075,4764,0.3996910977974654,0.42922072213828993,0.07448238681498263,0.0006759710598378735,0.9573170731707317,0.00103759765625,True,3.3306690738754696e-16,39.58522104192525
4103,64,1,-3.4222075,15676,0.08994469687952611,0.13602262194401016,0.087406996224895,0.00944959855873381,0.9451219512195121,0.00103759765625,True,4.440892098500626e-16,39.082020124886185
