state_seed,sample_count,repetition,qmc_seed,selected_candidate,exact_best_selected,one_percent_optimal_selected,normalized_regret,pairwise_disagreement_top32,kendall_tau_top32,top32_overlap
4101,256,33,620133,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,0.96875
4101,512,33,620133,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,1.0
4101,1024,33,620133,12707,True,True,-0.0,0.010080645161290322,0.9798387096774195,1.0
4101,64,34,620134,12707,True,True,-0.0,0.06048387096774194,0.8790322580645162,0.96875
4101,128,34,620134,12707,True,True,-0.0,0.038306451612903226,0.9233870967741936,1.0
4101,256,34,620134,12707,True,True,-0.0,0.028225806451612902,0.9435483870967742,1.0
4101,512,34,620134,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,1.0
4101,1024,34,620134,12707,True,True,-0.0,0.0,1.0,1.0
4101,64,35,620135,12707,True,True,-0.0,0.05040322580645161,0.899193548387097,0.96875
4101,128,35,620135,12707,True,True,-0.0,0.03024193548387097,0.9395161290322582,0.96875
4101,256,35,620135,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,512,35,620135,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,1024,35,620135,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,64,36,620136,12707,True,True,-0.0,0.05241935483870968,0.8951612903225807,0.875
4101,128,36,620136,12707,True,True,-0.0,0.04032258064516129,0.9193548387096776,0.96875
4101,256,36,620136,12707,True,True,-0.0,0.02620967741935484,0.9475806451612905,0.96875
4101,512,36,620136,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,1.0
4101,1024,36,620136,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,37,620137,12707,True,True,-0.0,0.046370967741935484,0.9072580645161292,0.9375
4101,128,37,620137,12707,True,True,-0.0,0.038306451612903226,0.9233870967741936,1.0
4101,256,37,620137,12707,True,True,-0.0,0.03225806451612903,0.935483870967742,1.0
4101,512,37,620137,12707,True,True,-0.0,0.03024193548387097,0.9395161290322582,1.0
