state_seed,candidate_index,rank,quality,log_ei,ei,log_feasibility,feasibility,log_constrained_ei,constrained_ei,d2,chi_square,ess_fraction,top_1_percent,top_5_percent,top_32,truth_feasible,x0_unit,x0_raw,x1_unit,x1_raw,x2_unit,x2_raw,x3_unit,x3_raw
4102,3301,12524,0.0,-384585.7150996322,0.0,-1036495.4309743352,0.0,-1421081.1460739675,0.0,1421074.513422698,1.0142320547350045e+304,0.0,False,False,False,False,0.9047842025756836,9.059744000434875,0.5162357687950134,5.210734111070633,0.5806260108947754,5.848197507858276,0.6515173316001892,6.550021582841873
4102,3302,12335,0.0,-303.52566395130674,1.5152316383996872e-132,-1314645.502975645,0.0,-1314949.0286395964,0.0,1314947.0460812435,1.0142320547350045e+304,0.0,False,False,False,False,0.6867342591285706,6.906500808894634,0.0696343332529068,0.7893798992037773,0.14924398064613342,1.577515408396721,0.3945541977882385,4.006086558103561
4102,3303,6672,0.0,-49175.16049559139,0.0,-90578.05909734067,0.0,-139753.21959293206,0.0,139748.12109735465,1.0142320547350045e+304,0.0,False,False,False,False,0.45918622612953186,4.659463983029127,0.8804140090942383,8.816098690032959,0.9299514889717102,9.306519740819931,0.9081178903579712,9.090367114543914
4102,3304,3745,0.0,-21044.08916990038,0.0,-14473.201890698463,0.0,-35517.29106059884,0.0,35511.46995391057,1.0142320547350045e+304,0.0,False,False,False,False,0.3840222954750061,3.9172201678156853,0.30894556641578674,3.158561107516289,0.20630286633968353,2.142398376762867,0.6927729845046997,6.958452546596527
4102,3305,14829,0.0,-211971.0523982345,0.0,-2724493.046911365,0.0,-2936464.0993095995,0.0,2936457.9519301,1.0142320547350045e+304,0.0,False,False,False,False,0.7189885973930359,7.225012399256229,0.7486315369606018,7.511452215909958,0.9881261587142944,9.882448971271515,0.23490116000175476,2.425521484017372
4102,3306,2142,0.0,-1873.4436910794677,0.0,-7108.1528836054795,0.0,-8981.596574684947,0.0,8979.2748516321,1.0142320547350045e+304,0.0,False,False,False,False,0.9389269351959229,9.396903485059738,0.16549456119537354,1.738396155834198,0.3061966300010681,3.1313466370105747,0.9996669888496399,9.996703189611434
4102,3307,6378,0.0,-2683.11799071348,0.0,-122209.7294091965,0.0,-124892.84739990998,0.0,124888.89465797512,1.0142320547350045e+304,0.0,False,False,False,False,0.1645113229751587,1.749549314379692,0.8551716804504395,8.56619963645935,0.5245276093482971,5.292823332548141,0.44753673672676086,4.530613693594932
4102,3308,1184,0.0,-29.279302076096876,1.9238033398915713e-13,-1520.2205243965834,0.0,-1549.4998264726803,0.0,1548.8387179183544,1.0142320547350045e+304,0.0,False,False,False,False,0.06388508528470993,0.7558652171865106,0.03817037120461464,0.47788667492568493,0.7948358654975891,7.968875068426132,0.28565290570259094,2.9279637664556506
4102,3309,4118,0.0,-39777.77805688169,0.0,-4479.422736922742,0.0,-44257.20079380443,0.0,44253.12131048847,1.0142320547350045e+304,0.0,False,False,False,False,0.7894620895385742,7.92093813419342,0.9744390845298767,9.746946936845779,0.013180454261600971,0.23048649718984962,0.7670195698738098,7.693493741750717
4102,3310,14095,0.0,-7498.90259337711,0.0,-2375586.7571890038,0.0,-2383085.659782381,0.0,2383081.5627470147,1.0142320547350045e+304,0.0,False,False,False,False,0.5089120268821716,5.150506265461445,0.42406272888183594,4.298221015930175,0.6944729089736938,6.975281798839569,0.029589854180812836,0.3929395563900471
4102,3311,7907,0.0,-64900.50720654155,0.0,-163761.00927823826,0.0,-228661.5164847798,0.0,228655.099454745,1.0142320547350045e+304,0.0,False,False,False,False,0.34388571977615356,3.5208714827895164,0.6103211641311646,6.142179524898529,0.47627922892570496,4.8151643663644785,0.542615532875061,5.471893775463104
4102,3312,3850,0.0,-9518.414310254322,0.0,-28168.73654174209,0.0,-37687.15085199641,0.0,37682.37946966507,1.0142320547350045e+304,0.0,False,False,False,False,0.32646605372428894,3.3488522805273533,0.3974510729312897,4.034765622019767,0.9488130211830139,9.493248909711838,0.4161071181297302,4.219460469484329
4102,3313,5983,0.0,-75730.41472194735,0.0,-29401.02194117606,0.0,-105131.43666312342,0.0,105125.54436718012,1.0142320547350045e+304,0.0,False,False,False,False,0.5383862257003784,5.441563978791237,0.5822451710700989,5.864227193593979,0.22950735688209534,2.372122833132744,0.9062207937240601,9.071585857868195
4102,3314,14640,0.0,-21.133057410309963,6.6378858694177e-10,-2773053.8472788194,0.0,-2773074.98033623,0.0,2773074.5979544483,1.0142320547350045e+304,0.0,False,False,False,False,0.7558830380439758,7.589345000684261,0.0037468532100319862,0.13709384677931669,0.5325896739959717,5.372637772560119,0.14145278930664062,1.5003826141357424
4102,3315,1992,0.0,-155.24951015463293,3.766989604044657e-68,-7260.007226183852,0.0,-7415.256736338485,0.0,7413.759249999385,1.0142320547350045e+304,0.0,False,False,False,False,0.10841985791921616,1.1956460969522595,0.9385502338409424,9.39164731502533,0.2517448961734772,2.592274472117424,0.6613412499427795,6.647278374433517
4102,3316,241,1.4010933379064566e-10,-1.5732902580767463,0.2073617849089555,-20.715616686584752,1.0076784798464737e-09,-22.2889069446615,2.089540081953078e-10,22.696741080109017,7195639683.247911,1.3897305088651338e-10,False,True,False,False,0.1309630423784256,1.4182600434869528,0.13839511573314667,1.4701116457581522,0.05199373513460159,0.6147379778325558,0.5741711258888245,5.784294146299362
4102,3317,13972,0.0,-74233.32645383754,0.0,-2217628.614643435,0.0,-2291861.9410972726,0.0,2291857.515510751,1.0142320547350045e+304,0.0,False,False,False,False,0.9834919571876526,9.83698307722807,0.8275834918022156,8.293076568841935,0.7711620330810547,7.734504127502442,0.1231541633605957,1.3192262172698976
4102,3318,7760,0.0,-59046.96118766373,0.0,-156641.9610354615,0.0,-215688.92222312524,0.0,215683.15090167656,1.0142320547350045e+304,0.0,False,False,False,False,0.7014771699905396,7.052087053656578,0.2740333080291748,2.8129297494888306,0.4687168002128601,4.740296322107315,0.8605860471725464,8.61980186700821
4102,3319,10500,0.0,-124783.68858139918,0.0,-491023.7096410059,0.0,-615807.3982224051,0.0,615800.7486612126,1.0142320547350045e+304,0.0,False,False,False,False,0.4134051501750946,4.207375857979059,0.7132314443588257,7.160991299152374,0.7493937611579895,7.518998235464096,0.3172106146812439,3.2403850853443146
4102,3320,13214,0.0,-478.4946683447429,1.5574206105466356e-208,-1815725.46851893,0.0,-1816203.9631872748,0.0,1816201.0987998117,1.0142320547350045e+304,0.0,False,False,False,False,0.49253225326538086,4.988756000995636,0.09722203016281128,1.0624980986118318,0.39491721987724304,4.009680476784706,0.03160552680492401,0.4128947153687478
4102,3321,10814,0.0,-308199.1223324668,0.0,-393350.29734026414,0.0,-701549.419672731,0.0,701542.9053512278,1.0142320547350045e+304,0.0,False,False,False,False,0.6419440507888794,6.464197501540184,0.9075139164924622,9.084387773275376,0.6767100095748901,6.799429094791412,0.5211890935897827,5.259772026538848
4102,3322,15826,0.0,-119767.70521207582,0.0,-3927129.2836825326,0.0,-4046896.9888946083,0.0,4046891.441985373,1.0142320547350045e+304,0.0,False,False,False,False,0.9219409823417664,9.229167200624943,0.4908654987812042,4.959568437933922,0.12371727079153061,1.3248009808361532,0.2759544551372528,2.831949105858803
4102,3323,6007,0.0,-4183.019515719464,0.0,-101796.62720165217,0.0,-105979.64671737164,0.0,105975.80524823406,1.0142320547350045e+304,0.0,False,False,False,False,0.21198610961437225,2.218362832441926,0.5511475801467896,5.556361043453216,0.8420177102088928,8.43597533106804,0.7963730692863464,7.9840933859348295
4102,3324,8373,0.0,-2547.9646270038093,0.0,-271101.2145950101,0.0,-273649.1792220139,0.0,273645.1893211178,1.0142320547350045e+304,0.0,False,False,False,False,0.04692201688885689,0.5883549167774618,0.3679359555244446,3.7425659596920013,0.6042988896369934,6.082559007406235,0.9391834139823914,9.397915798425675
4102,3325,14296,0.0,-392727.98665158544,0.0,-2134739.477176949,0.0,-2527467.4638285344,0.0,2527460.88856503,1.0142320547350045e+304,0.0,False,False,False,False,0.8369750380516052,8.390128500759602,0.6816455721855164,6.848291164636612,0.3226129412651062,3.2938681185245517,0.4886128604412079,4.937267318367958
4102,3326,8523,0.0,-29536.706234493504,0.0,-258295.92767784436,0.0,-287832.6339123379,0.0,287827.3588647075,1.0142320547350045e+304,0.0,False,False,False,False,0.6174601316452026,6.222418799996376,0.23235860466957092,2.4003501862287524,0.8750296831130981,8.762793862819672,0.745573878288269,7.481181395053864
4102,3327,4939,0.0,-4809.060891456648,0.0,-61680.12380574575,0.0,-66489.1846972024,0.0,66484.91335379645,1.0142320547350045e+304,0.0,False,False,False,False,0.2668640613555908,2.7602826058864594,0.7960588932037354,7.98098304271698,0.15680550038814545,1.6523744538426401,0.20175199210643768,2.0973447218537333
4102,3328,5236,0.0,-6260.882385148413,0.0,-70075.31890388641,0.0,-76336.20128903483,0.0,76331.3205709148,1.0142320547350045e+304,0.0,False,False,False,False,0.2682180404663086,2.7736531496047974,0.23261931538581848,2.4029312223196033,0.4211030602455139,4.268920296430587,0.9101254343986511,9.110241800546646
4102,3329,12709,0.0,-289254.6906471961,0.0,-1225318.8805584677,0.0,-1514573.5712056637,0.0,1514566.9033406032,1.0142320547350045e+304,0.0,False,False,False,False,0.6207443475723267,6.254850432276726,0.7939099073410034,7.959708082675934,0.6402739882469177,6.438712483644485,0.3965771198272705,4.026113486289978
4102,3330,9675,0.0,-30059.818112210924,0.0,-418656.24657405517,0.0,-448716.0646862661,0.0,448711.43465146044,1.0142320547350045e+304,0.0,False,False,False,False,0.8387943506240845,8.408094212412834,0.37021106481552124,3.7650895416736603,0.06835627555847168,0.7767271280288697,0.6496318578720093,6.531355392932892
4102,3331,1181,0.0,-112.2521784821218,1.776226330129542e-49,-1419.1283147055185,0.0,-1531.3804931876402,0.0,1529.392530845904,1.0142320547350045e+304,0.0,False,False,False,False,0.05071741342544556,0.6258344575762749,0.6815105080604553,6.846954029798508,0.8490349054336548,8.505445563793183,0.16878776252269745,1.7709988489747048
4102,3332,7449,0.0,-1991.069370137539,0.0,-189908.3064307203,0.0,-191899.37580085782,0.0,191895.1075180656,1.0142320547350045e+304,0.0,False,False,False,False,0.21381360292434692,2.236409328877926,0.4897226393222809,4.94825412929058,0.579703688621521,5.839066517353058,0.06452779471874237,0.7388251677155495
4102,3333,13251,0.0,-413984.13358733675,0.0,-1422905.318166105,0.0,-1836889.4517534417,0.0,1836882.8285591118,1.0142320547350045e+304,0.0,False,False,False,False,0.9257291555404663,9.266575410962105,0.5544304847717285,5.588861799240112,0.3603954613208771,3.667915067076683,0.6171730756759644,6.210013449192047
4102,3334,11857,0.0,-1515.324270347706,0.0,-1092616.8183659706,0.0,-1094132.1426363182,0.0,1094129.0644296384,1.0142320547350045e+304,0.0,False,False,False,False,0.6432908773422241,6.477497413754463,0.09406477212905884,1.0312412440776826,0.9329501986503601,9.336206966638565,0.36803221702575684,3.7435189485549927
4102,3335,6103,0.0,-107367.23265132982,0.0,-2828.3931239797366,0.0,-110195.62577530956,0.0,110189.62059060467,1.0142320547350045e+304,0.0,False,False,False,False,0.49582457542419434,5.021267682313919,0.9087828993797302,9.09695070385933,0.15210369229316711,1.6058265537023546,0.8253890872001648,8.271351963281631
4102,3336,3498,0.0,-3408.8503277791856,0.0,-26701.052756176887,0.0,-30109.903083956073,0.0,30106.307582001427,1.0142320547350045e+304,0.0,False,False,False,False,0.41083046793937683,4.181950870901346,0.27661335468292236,2.8384722113609318,0.9851272106170654,9.852759385108948,0.5407605767250061,5.45352970957756
4102,3337,14548,0.0,-58045.36117498703,0.0,-2657883.112252343,0.0,-2715928.47342733,0.0,2715923.4662382337,1.0142320547350045e+304,0.0,False,False,False,False,0.7008785009384155,7.046175196766853,0.7124252319335938,7.153009796142578,0.20344339311122894,2.1140895918011666,0.02765848860144615,0.37381903715431697
4102,3338,8064,0.0,-3513.927883598773,0.0,-238731.3142983349,0.0,-242245.2421819337,0.0,242242.30021533842,1.0142320547350045e+304,0.0,False,False,False,False,0.9814284443855286,9.816605888307095,0.13908331096172333,1.476924778521061,0.5254506468772888,5.3019614040851595,0.7689965963363647,7.713066303730011
4102,3339,1485,0.0,-1293.835149701754,0.0,-2003.1837415887,0.0,-3297.018891290454,0.0,3293.0479769429107,1.0142320547350045e+304,0.0,False,False,False,False,0.13082978129386902,1.4169440902769566,0.8248849511146545,8.26636101603508,0.3072276711463928,3.141553944349289,0.2877063453197479,2.9482928186655046
4102,3340,286,3.4850553475849353e-13,1.380669284213242,3.977562856863283,-29.666100469592042,1.3067011294042811e-13,-28.2854311853788,5.197485877339764e-13,29.826161428518027,8981261152421.748,1.113429375929286e-13,False,True,False,False,0.10634823888540268,1.1751888589933515,4.051718860864639e-05,0.1004011201672256,0.014088943600654602,0.23948054164648058,0.44565340876579285,4.511968746781349
4102,3341,4506,0.0,-33771.374222647275,0.0,-20147.759114635828,0.0,-53919.1333372831,0.0,53915.23632724295,1.0142320547350045e+304,0.0,False,False,False,False,0.7557569146156311,7.588099531829357,0.9402462244033813,9.408437621593475,0.7958795428276062,7.979207473993301,0.9977682828903198,9.977906000614166
4102,3342,12977,0.0,-75373.2833392529,0.0,-1594119.2785409852,0.0,-1669492.5618802381,0.0,1669486.2522189883,1.0142320547350045e+304,0.0,False,False,False,False,0.5358186960220337,5.416209623217583,0.39563658833503723,4.016802224516868,0.47329625487327576,4.78563292324543,0.23690655827522278,2.4453749269247056
