absolute_decision_regret,chosen_index,components,ei_spearman,expected_true_nll,fit_seconds,max_ei_abs_error,mean_rmse,n,normalized_regret,optimizer_iterations,pi_max_abs_error,pit_mean_error,pit_variance_error,quantile_10_error,quantile_50_error,quantile_90_error,regime,seed,top5_overlap,true_ei_at_selection,true_ei_optimum,true_to_model_kl,variance_rmse
0.6597783117099598,30,8,0.011629645447999295,5.058924575970124,4.22232876399994,0.8704145512803103,1.4138655568844594,32,1.0,66,0.8822278539176511,0.016065309544508632,0.09601373064274447,0.25679595245753306,0.01392553401847696,0.21761146798474307,W,0,0.06796116504854369,0.0,0.6597783117099598,4.911475595895548,0.36199827075084445
0.13115027603760412,114,8,0.3827734934317195,3.7067972219144707,2.2619053250000434,0.28022742557440405,0.7994787548267301,32,0.4680137062557023,57,0.7445797458682043,0.008938449593895559,0.08023610875631142,0.18866618266940113,0.008269299032117816,0.20976210247258564,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,3.5923836856140103,0.16786002773660252
1.873591517506371,1609,8,0.3167387522759541,2.8141082097956707,3.873171360000015,1.8727473902882146,1.449329981950728,32,0.9999964736011244,57,0.8977368587421785,0.02245713037478253,0.04892746303471289,0.1388117102151583,0.02779338414248078,0.10905335930634397,W,2,0.3883495145631068,6.607054319545629e-06,1.8735981245606907,2.632737588637885,1.1622592894934083
0.6707982261694191,880,8,0.6191270964330211,1.195544604240737,5.738170511000135,0.662505188681746,0.7854079348431112,32,0.9315307092713533,73,0.8479138030486196,0.06471886254775833,0.0023414027083121097,0.01341980797142553,0.1103712336696564,0.01787496358652685,W,3,0.27184466019417475,0.049304953997469786,0.7201031801668889,0.946874406993818,0.7811829227689506
0.0510569483009401,1533,8,0.6620252563001692,2.347658434608068,4.427806892999797,0.5736893789820243,0.4291865084341952,32,0.08859029661798339,84,0.7594740461862926,0.0366939735827414,0.06905955122547218,0.20780236633697655,0.04218824289725742,0.13869300479910762,W,4,0.3106796116504854,0.5252696952490465,0.5763266435499866,2.4064668580370756,0.18922873206626986
