absolute_decision_regret,average_correction_kl,chosen_index,coefficient_norm,ei_spearman,expected_true_nll,fit_seconds,max_ei_abs_error,mean_rmse,method,n,normalized_regret,pi_max_abs_error,pit_mean_error,pit_variance_error,precision,quantile_10_error,quantile_50_error,quantile_90_error,regime,seed,top5_overlap,true_ei_at_selection,true_ei_optimum,true_to_model_kl,variance_rmse
0.027935191449166952,0.04675045938007982,1935,0.9037875083576139,0.6649530179263125,0.11318683567286936,0.0531932979999965,0.1457055340495899,0.18385551823112417,E0,64,0.178044395222311,0.2989088319126828,0.053284103111222336,0.0331405479356497,3.0,0.06746578531930178,0.11995449300838124,0.05016260770898817,W,0,0.7864077669902912,0.12896495367635818,0.15690014512552514,0.7205734836323696,0.15670382016851797
0.027935191449166952,0.08146006862465213,1935,1.2439388182123678,0.6648738582533479,0.1574527665863342,0.049588273999916055,0.15000107012237782,0.18550596373138267,E1,64,0.178044395222311,0.31499017829813014,0.0531445621067646,0.0265791073645973,3.0,0.05953194911385919,0.13360469032520583,0.043033069447073635,W,0,0.7864077669902912,0.12896495367635818,0.15690014512552514,0.7648394145458345,0.1521798017940127
0.027935191449166952,0.008730141425162978,1935,0.25705823081412693,0.6649530179263125,0.06347635923670608,0.019273033999979816,0.14827088993191742,0.17482233588190155,E0,64,0.178044395222311,0.3035471311199639,0.021739875532246655,0.026267381021221684,30.0,0.05046709887491099,0.05242424527770584,0.044759404946462245,W,0,0.7864077669902912,0.12896495367635818,0.15690014512552514,0.6708630071962063,0.13751208730628775
0.027935191449166952,0.007813209175098666,1935,0.3359439844060762,0.6649498450308905,0.06397061353988198,0.02158030400005373,0.14906637785992768,0.17512771442234631,E1,64,0.178044395222311,0.30758868762197233,0.023957242335134354,0.02492701399683027,30.0,0.044833542265742855,0.05241844390128314,0.046826616901693874,W,0,0.7864077669902912,0.12896495367635818,0.15690014512552514,0.6713572614993822,0.13649259785913487
