absolute_decision_regret,active_top2_recall,average_correction_kl,chosen_index,coefficient_norm,ei_seconds,ei_spearman,expected_true_nll,max_ei_abs_error,mean_rmse,method,n,normalization_seconds,normalized_regret,pi_max_abs_error,pit_mean_error,pit_variance_error,prediction_seconds,quantile_10_error,quantile_50_error,quantile_90_error,regime,seed,top5_overlap,true_ei_at_selection,true_ei_optimum,true_to_model_kl,variance_rmse
0.10219423226143204,,,382,,0.0039981330000955495,0.3757041486488276,1.390498306935936,0.1804532052949822,0.6617929647266564,B4,32,1.4780000583414221e-06,0.9319217209069964,0.7199960241075376,0.017304531049883498,0.038831727708058913,0.010759998000139603,0.07947027298724799,0.016887711147577922,0.11743247458492101,G,1,0.07766990291262135,0.007465441903015065,0.10965967416444711,1.3590092484274172,0.2269378381839312
0.10467976246708587,,0.045992958164840836,1970,0.7924005877149297,0.009454747000063435,0.37974419365333223,2.75326701436138,0.1341169103045879,0.6616883311886161,E0,32,0.0007665539999379689,0.9545875752841168,0.7435393056585025,0.017753682440396545,0.0649416210435657,0.03512455599980058,0.14405548084033237,0.016567826648426875,0.18001587245043515,G,1,0.11650485436893204,0.004979911697361242,0.10965967416444711,2.7217779558528616,0.10745313955841422
0.10467976246708587,,0.06981956514568449,1970,0.9136876683557499,0.008684385999913502,0.38248954129594814,2.689032796563758,0.13842411398769028,0.6627503999953792,E1,32,0.0006509419999929378,0.9545875752841168,0.7434800210246987,0.023023736196729372,0.06298492634511636,0.03173963299991556,0.13603421263284535,0.02589495344262882,0.18089769009451473,G,1,0.13592233009708737,0.004979911697361242,0.10965967416444711,2.6575437380552396,0.09907345180679553
0.10963268069543883,0.5,,750,,0.004297337000025436,0.4144897997682096,1.0071191748465562,0.21618314450238033,0.5783524035975827,B0-NUTS,32,,0.9997538432499097,0.7016171292102504,0.027383358808352742,0.01121404001566538,1.650450150999859,0.00035759060181655977,0.02662991848345775,0.0575174540283635,G,1,0.08737864077669903,2.699346900828458e-05,0.10965967416444711,0.9756301163380374,0.29558453833933984
4.361663007816652e-05,1.0,,1618,,0.000490671999841652,0.8941828146032821,-0.5860790024426579,0.015703836073972473,0.03600037301485203,B1,64,0.0007130519998099771,0.0008639449106939432,0.10524005855638952,0.008552932572066574,0.013099249649320036,0.007066377000001012,0.03231850464196612,0.00948580846731284,0.021166405431650492,G,1,0.8349514563106796,0.05044181309845915,0.05048542972853732,0.0737800754389879,0.010953027870707406
4.361663007816652e-05,,,1618,,0.004340271999808465,0.8606536934804462,-0.29146500389012087,0.0589564276103575,0.053716760808585895,B2-G,64,1.6440001218143152e-06,0.0008639449106939432,0.1985759633563835,0.03661828907117548,0.05099807248984885,0.011400446999914493,0.09567668922270794,0.06739600507810029,0.09008279190325885,G,1,0.8349514563106796,0.05044181309845915,0.05048542972853732,0.3683940739915249,0.09632770476832894
4.361663007816652e-05,,,1618,,0.004010670000070604,0.849097942170346,0.060137809581688004,0.12251661446649242,0.07738502324253263,B2-C,64,8.280001111415913e-07,0.0008639449106939432,0.25446077834129865,0.05285553128679321,0.06650964314486803,0.010685338000030242,0.09928080004600251,0.17702315425893672,0.09768388122975302,G,1,0.6407766990291263,0.05044181309845915,0.05048542972853732,0.7199968874633338,0.19327714340028052
4.361663007816652e-05,,,1618,,0.0037328509999952075,0.8606485702080612,-0.2893088694275079,0.05589876810349393,0.0582218617520698,B3,64,1.2389998573780758e-06,0.0008639449106939432,0.19220911379661065,0.04369929434006381,0.051095299075988046,0.020546228000057454,0.09619877183522399,0.08543491363312022,0.08893120469194005,G,1,0.8349514563106796,0.05044181309845915,0.05048542972853732,0.3705502084541379,0.09631935038362864
4.361663007816652e-05,,,1618,,0.004046773000027315,0.8607245049421054,-0.3712517964175872,0.05414163150997584,0.04460287809817612,B4,64,1.5509999684581999e-06,0.0008639449106939432,0.1945701468956489,0.012904158247838193,0.0444807196767545,0.010768755999833957,0.09286621849479323,0.014477128691219754,0.08328667142186874,G,1,0.8446601941747572,0.05044181309845915,0.05048542972853732,0.28860728146405856,0.08335079594571121
4.361663007816652e-05,,0.08317730478379057,1618,0.9679056316687993,0.0075726080001459195,0.8601251256136345,-0.45279142755029816,0.04099772063017461,0.03769634183014208,E0,64,0.0006190779999997176,0.0008639449106939432,0.20182878137498217,0.012720463567169493,0.03759348438070849,0.028571811999881902,0.07136358298038634,0.018479853204296126,0.06949163631146404,G,1,0.8349514563106796,0.05044181309845915,0.05048542972853732,0.2070676503313476,0.03412211160472748
4.361663007816652e-05,,0.15539002544663338,1618,1.026132874059435,0.00861069799998404,0.8595403904263431,-0.39766922359218204,0.05015632363245022,0.039313008791141635,E1,64,0.0006710810000640777,0.0008639449106939432,0.21584376960834784,0.009931110988368907,0.042576421274664336,0.030123153999966235,0.08132638271007911,0.009334614349810089,0.08197372955998461,G,1,0.8058252427184466,0.05044181309845915,0.05048542972853732,0.26218985428946373,0.04162628001659176
0.0,1.0,,1918,,0.006496291000075871,0.7579321508023614,-0.20930353012767441,0.028713380770824262,0.09917470561114577,B0-NUTS,64,,0.0,0.3805611675264621,0.015170794880638439,0.03835574834032458,3.846579148000046,0.0800390621699384,0.02307270156284602,0.07192837103009109,G,1,0.6116504854368932,0.05048542972853732,0.05048542972853732,0.45055554775397133,0.062177638732584306
0.21852595791940244,0.5,,114,,0.0005066260000603506,0.36800201537893584,11.110483655765144,0.28008120470364933,0.7478982623368232,B1,16,0.0006716519999372395,0.7802127738701109,0.623421315598274,0.00610128372873453,0.09336028933344108,0.007313224999961676,0.23618636902408494,0.005220998711494285,0.22634215367723554,W,1,0.11650485436893204,0.06155912302004708,0.2800850809394495,10.449356078933516,0.49110068941766377
0.25607514187623065,,,1650,,0.004269211000064388,0.36266093856500387,5.6998408161685115,0.3769650067623869,0.7464226578773013,B2-G,16,1.2839998362323968e-06,0.9142762656879626,0.6154550535982999,0.010824053364355435,0.03469967700464331,0.012125697000101354,0.10685044120009463,0.01643600950443247,0.08253391080304295,W,1,0.10679611650485436,0.024009939063218876,0.2800850809394495,5.038713239336882,0.4544214407953454
0.21852595791940244,,,114,,0.004036746999872776,0.3295085667184772,7.765825070487758,0.3749097622451998,0.7522943506664215,B2-C,16,9.719999525259482e-07,0.7802127738701109,0.6196759556567542,0.02542163781614576,0.05783184584791455,0.011252555000055509,0.17147800917441533,0.029757457787910724,0.12740795698603224,W,1,0.13592233009708737,0.06155912302004708,0.2800850809394495,7.104697493656129,0.43737264775773715
0.25607514187623065,,,1650,,0.0037308470000425586,0.36264803179191935,5.702590026585288,0.38847822959016826,0.7468168598093343,B3,16,1.1919998996745562e-06,0.9142762656879626,0.6148709105294611,0.016936470614236532,0.03464937319799076,0.02136471700009679,0.11089706903662067,0.026566280868200787,0.07989921388290555,W,1,0.10679611650485436,0.024009939063218876,0.2800850809394495,5.041462449753658,0.4542022554451822
0.25607514187623065,,,1650,,0.004031242000110069,0.3622928766886552,5.764771432073493,0.31171638232868193,0.7463259592151624,B4,16,1.3880001006327802e-06,0.9142762656879626,0.6166528174392472,0.0014224333664530908,0.051020682034019674,0.011155681999980516,0.13842270088945482,0.0056398333367537745,0.12517750233196856,W,1,0.0970873786407767,0.024009939063218876,0.2800850809394495,5.103643855241864,0.4223056587017244
0.21852595791940244,,0.05821573355681915,114,0.7504943743154943,0.007532615999934933,0.3682746021528558,10.75881924985476,0.28007744190071143,0.7481910571130204,E0,16,0.0006289680000008957,0.7802127738701109,0.6234213134795666,0.012262318529457583,0.081535996721172,0.029264465000096607,0.20060393627327586,0.027639342571150582,0.2068711918777535,W,1,0.11650485436893204,0.06155912302004708,0.2800850809394495,10.097691673023132,0.47051535731253186
0.2441661974926336,,0.05589346282397763,434,0.8620826424004251,0.00858270599997013,0.3677772059416009,10.837186113466375,0.3014819920520787,0.7529377776725293,E1,16,0.0006598580000627408,0.8717572413127529,0.6234213118160545,0.01118929926925677,0.08247167950321539,0.03074004099994454,0.21327531016846132,0.021004721043940577,0.20089008444291678,W,1,0.11650485436893204,0.0359188834468159,0.2800850809394495,10.176058536634745,0.47238576828147794
0.27943363268899934,0.5,,1817,,0.0030409020000661258,0.38251505052919604,1.3021650061643884,0.2702283783853556,0.6153243046277374,B0-NUTS,16,,0.9976741058528891,0.5811550634457475,0.016721012557549375,0.005171357024766801,0.826083140000037,0.0073227655481437615,0.045607718395902275,0.024284585957682014,W,1,0.11650485436893204,0.000651448250450137,0.2800850809394495,0.6410374293327592,0.4488073010267242
0.13115027603760412,0.5,,114,,0.0005652610000197456,0.3856027298032128,3.684636272729547,0.28022742557441654,0.7978517391382721,B1,32,0.0008326530000886123,0.4680137062557023,0.7626094879632983,0.007600010805143831,0.08080751336173224,0.00818788899982792,0.19207023774512313,0.005817582866514681,0.21018509761163495,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,3.570222736429087,0.16823240150246827
0.13115027603760412,,,114,,0.006056397000065772,0.38224093063682235,1.7759902251436808,0.28022572607722807,0.7964319956025644,B2-G,32,1.5670000266254647e-06,0.4680137062557023,0.7432848780703292,0.008694612320671702,0.03845368849667401,0.015413722999937818,0.0853842124292695,0.005094459536171159,0.11139964018671467,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,1.6615766888432204,0.2608220810574049
0.13115027603760412,,,114,,0.005819907000159219,0.28172943520042204,4.350595515255698,0.28019710230712097,0.799716493484512,B2-C,32,8.160000106727239e-07,0.4680137062557023,0.743638646982316,0.019991043027532962,0.052791052050747286,0.014907191000020248,0.11919712703972032,0.024502682886511973,0.15139102166080431,W,1,0.06796116504854369,0.1490771495368711,0.2802274255744752,4.236181978955237,0.23325367174247716
0.13115027603760412,,,114,,0.0037486869998701877,0.3822380334354358,1.7758545153412473,0.2802257147977878,0.7963795848076445,B3,32,1.2259999948582845e-06,0.4680137062557023,0.7432794341949934,0.008366834351366759,0.03846401146416088,0.024714942999935374,0.08575551133212653,0.004866329551659998,0.11139964018445625,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,1.661440979040787,0.26081624326139324
0.13115027603760412,,,114,,0.004032589999951597,0.38117320325443727,1.7612677527138196,0.2802182342109827,0.7967155077571907,B4,32,1.6439998944406398e-06,0.4680137062557023,0.7423294529779851,0.007261228094951888,0.050749762992013156,0.011182763000078921,0.11874608132313222,0.003620601091449349,0.14039177903375932,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,1.6468542164133593,0.22188611002166686
0.13115027603760412,,0.021387941779808115,114,0.6325603904891878,0.0075003509998623485,0.384859783347438,3.415363337921047,0.2802274255743721,0.7969027622480503,E0,32,0.0006190530000367289,0.4680137062557023,0.7443782467108696,0.00289348886060925,0.07039515703859954,0.028863207999847873,0.17274027141695905,0.0015349347925869283,0.1792359766030437,W,1,0.07766990291262135,0.1490771495368711,0.2802274255744752,3.3009498016205865,0.16541349560411356
0.13115027603760412,,0.04157366757355502,114,0.8112065343870406,0.008745047000047634,0.385512099599133,3.3874762697553353,0.28022742557432484,0.7961480462894666,E1,32,0.000650419999828955,0.4680137062557023,0.7443782162702618,0.005772371333982673,0.06948704625025019,0.030571995999935098,0.1700639657786149,0.006666436832127198,0.17808867307952136,W,1,0.08737864077669903,0.1490771495368711,0.2802274255744752,3.273062733454875,0.1637632494574532
0.2801619318344801,0.5,,750,,0.0050787499999387364,0.4123911540150901,1.275030148238081,0.2798031375277115,0.7360681904862951,B0-NUTS,32,,0.999766283618169,0.7389949882151647,0.009903069467319336,0.021116859937869256,1.6336367199999131,0.03074026239521116,0.00617203771162389,0.08312006601675459,W,1,0.0970873786407767,6.549373999506793e-05,0.2802274255744752,1.1606166119376207,0.3157465118801162
0.0018444310411835918,1.0,,1918,,0.0004856369998833543,0.6699428162432581,0.1348537858639623,0.14913494334971,0.3281864025471671,B1,64,0.0006757710000329098,0.012356870702816799,0.4942855471172689,0.008348202251154735,0.01939504844153224,0.007041562000040358,0.05477427112767813,0.009373762893446713,0.012616608052618106,W,1,0.5048543689320388,0.14741917181930003,0.14926360286048362,0.7008411435928026,0.28302683724669153
0.0018444310411835918,,,1918,,0.0042167689998677815,0.6698512346002053,0.3654348139619733,0.14307724470579325,0.3701023987963166,B2-G,64,1.3579999631474493e-06,0.012356870702816799,0.3963356666894111,0.03178861383874976,0.05044275786255016,0.011669239999946512,0.09370013266140377,0.05354834840923961,0.0629114265998224,W,1,0.46601941747572817,0.14741917181930003,0.14926360286048362,0.9314221716908136,0.5288585865564036
0.0018444310411835918,,,1918,,0.004015355999854364,0.6374445151157135,0.3401412772793665,0.14804243079588594,0.33870128781232506,B2-C,64,9.809998573473422e-07,0.012356870702816799,0.44330297317577116,0.03217291409560247,0.03635716842158425,0.011196165999990626,0.052877945948185304,0.07187243922842812,0.06110420164690422,W,1,0.4077669902912621,0.14741917181930003,0.14926360286048362,0.9061286350082068,0.33605370783082317
0.0018444310411835918,,,1918,,0.0037740499999472377,0.6698544040129293,0.3668566165604663,0.14328103076510842,0.3725069148415207,B3,64,1.463999979023356e-06,0.012356870702816799,0.39941667253369906,0.03632487445268384,0.050571389599071606,0.02016931299999669,0.09421209567110087,0.0634081177068076,0.06261335884527364,W,1,0.46601941747572817,0.14741917181930003,0.14926360286048362,0.9328439742893067,0.5289255598958497
0.0018444310411835918,,,1918,,0.0040019140001277265,0.6698806551800128,0.3378140890205606,0.1439409669619317,0.3646017521750906,B4,64,1.264999809791334e-06,0.012356870702816799,0.40169784015200016,0.02581858521241842,0.048385269118721,0.011147801999868534,0.0926110347529271,0.037347998639664315,0.060973325279438106,W,1,0.46601941747572817,0.14741917181930003,0.14926360286048362,0.9038014467494009,0.5033776909225661
0.0018444310411835918,,0.0985893899930439,1918,1.0382315971001705,0.007529623999971591,0.6726029931071394,0.3118781641380599,0.14896185986414529,0.34286529932109494,E0,64,0.0006112409998877411,0.012356870702816799,0.4323297280094832,0.011679199692348374,0.04067828252335194,0.029225672999928065,0.0819914696356156,0.08254093713560873,0.04699821574280205,W,1,0.5048543689320388,0.14741917181930003,0.14926360286048362,0.8778655218669003,0.3827326120334609
0.0018444310411835918,,0.09577339788974913,1918,1.12300487344346,0.008589721999896938,0.6729307021183608,0.29438604635769205,0.14895178468262757,0.34573070933040706,E1,64,0.0006774180001229979,0.012356870702816799,0.4076191927939572,0.018355242640367753,0.03977942416178175,0.030692235000060464,0.07142159708870084,0.07264779037628077,0.05159489597005351,W,1,0.49514563106796117,0.14741917181930003,0.14926360286048362,0.8603734040865324,0.36896164653497443
0.0018444310411835918,1.0,,1918,,0.0071628729999702045,0.7178775987370525,0.2438134833889481,0.14605973544899356,0.24928620402954785,B0-NUTS,64,,0.012356870702816799,0.5618055409177193,0.010968207508103345,0.02824695354673125,3.560073712000076,0.07210432389603924,0.013053380755826849,0.03423048259814443,W,1,0.5631067961165048,0.14741917181930003,0.14926360286048362,0.8098008411177884,0.14115939547540365
0.14899569793502526,0.0,,1718,,0.00048030299990386993,0.16363621532107014,3.2153839402368716,0.4020354478553038,1.150099135434478,B1,16,0.0006887740000820486,0.9999999999295597,0.5503076529658395,0.0043748802040177726,0.043137769962245984,0.006977789000075063,0.11903400486699006,0.006439341199378001,0.12266984254490254,G,2,0.10679611650485436,1.0495308902521898e-11,0.14899569794552056,2.675441890668434,0.9723813938568092
0.14886026159651025,,,2012,,0.0042265120000593015,0.17315394409104184,2.072620530032421,0.9683774225374521,1.150715715625569,B2-G,16,1.2289999631320825e-06,0.9990910049694198,0.568516312215626,0.03269565729988366,0.010372209859720469,0.01120342600006552,0.01991814980866316,0.09521842447790352,0.019329611578488226,G,2,0.08737864077669903,0.00013543634901029946,0.14899569794552056,1.5326784804639835,2.440162659227355
0.14899569793502526,,,1718,,0.004018728999881205,0.1622791189890361,2.0724353180571686,0.526298004568173,1.1580750963775743,B2-C,16,8.33000058264588e-07,0.9999999999295597,0.5437518125801406,0.004444469662920447,0.01897244043465844,0.010619186999974772,0.0646824288344219,0.036474314008519415,0.058375165135603146,G,2,0.06796116504854369,1.0495308902521898e-11,0.14899569794552056,1.532493268488731,0.9375206046391981
0.14886026159651025,,,2012,,0.003844632999971509,0.17346891348908672,2.0957657837739374,1.0948972864902915,1.1765879827463692,B3,16,1.773000121829682e-06,0.9990910049694198,0.6120355893791942,0.06496788500841078,0.010861221777718186,0.021755047999931776,0.03638618673880872,0.15089503335117538,0.0310430955918376,G,2,0.08737864077669903,0.00013543634901029946,0.14899569794552056,1.5558237342054997,2.381551383948415
0.14886026159651025,,,2012,,0.004171540000015739,0.1736818644774301,2.0358515823113477,0.7484083477854219,1.1468591962784327,B4,16,1.7699999261822086e-06,0.9990910049694198,0.5674927933905525,0.021293049815725718,0.005175607779449767,0.011656875999960903,0.04812033174358607,0.06944405927957098,0.017280206526114283,G,2,0.08737864077669903,0.00013543634901029946,0.14899569794552056,1.49590953274291,1.9627287525352872
0.14899569793502526,,0.030674372131154974,1718,0.5542911959123905,0.007636004999994839,0.16377614406903143,3.1007809417938317,0.4578131745085464,1.149849466074628,E0,16,0.0006340429999909247,0.9999999999295597,0.5955342400844184,0.021368500562363613,0.033475169543195946,0.02925494200007961,0.10059887463893802,0.0785398225660503,0.09879366751626129,G,2,0.10679611650485436,1.0495308902521898e-11,0.14899569794552056,2.560838892225394,1.1322387301362786
0.14899569793502526,,0.034419016938596336,1718,0.7613091380213803,0.009895468000195251,0.16625274704817333,3.08560658123333,0.4575704624031956,1.1495007026476929,E1,16,0.0008984579999378184,0.9999999999295597,0.6115943473680507,0.026343434311974723,0.03400509054714572,0.035575751000124,0.10033988770840138,0.08571434178351067,0.10008009958604924,G,2,0.10679611650485436,1.0495308902521898e-11,0.14899569794552056,2.5456645316648925,1.0599575026761106
0.14899569794549383,0.5,,239,,0.004709111000011035,0.31027103180008303,1.4790298476971546,0.2296923561056174,0.9236076566875414,B0-NUTS,16,,0.9999999999998206,0.5225895972201757,0.0012492478309927835,0.005424539731377673,0.8126955599998382,0.022725789229638776,0.008913495245499115,0.012949867164695927,G,2,0.20388349514563106,2.6716865292018222e-14,0.14899569794552056,0.939087798128717,1.2145006596066625
0.22589483479089092,1.0,,1033,,0.00048527100011597213,0.6661318295129453,0.6350240356897303,0.3985689690018164,0.4609245154484674,B1,32,0.0006911400000717549,0.7328465818003763,0.6761475905351825,0.0015516735895652056,0.00966655268991333,0.006772676000082356,0.02890682464805369,0.002573477912644173,0.02713316020948109,G,2,0.6990291262135923,0.08234817322851953,0.30824300801941046,0.5786007840711681,0.35748804244175353
0.22589483479089092,,,1033,,0.004214348000004975,0.6742087322331224,1.3062300883971458,1.038963826621786,0.5054121160037578,B2-G,32,1.3229998785391217e-06,0.7328465818003763,0.49077165846160226,0.03194100651832488,0.06828384401960937,0.011105795000048602,0.09993466655649337,0.0934715489552651,0.09999494740377413,G,2,0.6310679611650486,0.08234817322851953,0.30824300801941046,1.2498068367785837,2.3267843635664494
0.015161801150589238,,,665,,0.004029364999951213,0.5427965412905226,0.9843724902723675,0.3308465906113866,0.4687169213046735,B2-C,32,1.0940000265691197e-06,0.049187818559162516,0.7561895416312706,0.015607949657927667,0.020769287880953377,0.010650940000004994,0.03457223415940938,0.04858109738504246,0.02561734144117822,G,2,0.5145631067961165,0.2930812068688212,0.30824300801941046,0.9279492386538053,0.7097695060936404
0.22589483479089092,,,1033,,0.003783179000038217,0.674310330005127,1.3129518617444003,1.1483191703613076,0.5549877191611094,B3,32,1.2379998679534765e-06,0.7328465818003763,0.5268472394856336,0.06620571817838938,0.06843704972918534,0.020769599000004746,0.09978638390529844,0.19175595027920078,0.09999755480243666,G,2,0.6310679611650486,0.08234817322851953,0.30824300801941046,1.2565286101258382,2.2987949792397298
0.22589483479089092,,,1033,,0.004012992999832932,0.6753903918718601,0.9158426572255026,0.7517143152897459,0.4756973680327189,B4,32,1.3440001112030586e-06,0.7328465818003763,0.5747693295037074,0.018324735804513215,0.04283605549703608,0.010729598999887457,0.09886290587294733,0.03085613902746387,0.09982665918254308,G,2,0.6407766990291263,0.08234817322851953,0.30824300801941046,0.8594194056069404,1.6423584891177465
0.22589483479089092,,0.024949748436234195,1033,0.9897201495222064,0.007519064999996772,0.6662826628626334,0.6875853156553369,0.47143325341644404,0.46436175453560796,E0,32,0.0006169609998778469,0.7328465818003763,0.6334957339857198,0.008622907070694408,0.02336646622060022,0.028312617999972645,0.056343491640947194,0.015611680073096434,0.059627193149249025,G,2,0.6990291262135923,0.08234817322851953,0.30824300801941046,0.6311620640367747,0.4747343308456653
0.22589483479089092,,0.04083836008794427,1033,1.478293471103858,0.008563371000036568,0.6744781563977831,0.6968405785839915,0.3407785764187964,0.45505199216573616,E1,32,0.0006460720001086884,0.7328465818003763,0.6955200367571202,0.01137636670980835,0.011657386687847479,0.02991008599997258,0.023080137751622515,0.015112021922609964,0.032413537721947994,G,2,0.7087378640776699,0.08234817322851953,0.30824300801941046,0.6404173269654293,0.30646207050897
0.22589483479089092,1.0,,1033,,0.004617729000074178,0.38597171903878164,1.234843409020855,0.2873134467453101,0.7667803991946862,B0-NUTS,32,,0.7328465818003763,0.8415437727340364,0.004806181167312906,0.007935375865587443,1.6416665399999602,0.02365036908515579,0.015234155605152622,0.018061469068342384,G,2,0.5242718446601942,0.08234817322851953,0.30824300801941046,1.178420157402293,0.8290409456758392
0.0,1.0,,1137,,0.0005932330000177899,0.8535037936275411,-0.4440262506140928,0.079595068951166,0.06602266795233658,B1,64,0.0008308589999614924,0.0,0.3465184614026998,0.003596884654726351,0.02668363879478651,0.007970616999955382,0.05653288098506934,0.00515586280503566,0.061949983642736406,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.23680075813002027,0.031504506825054665
0.0,,,1137,,0.006997419000072114,0.7859656835356373,-0.36272725055021243,0.09825385739802525,0.06697696271164308,B2-G,64,1.5489999896090012e-06,0.0,0.35669759279209234,0.0026243004489325816,0.037631572374921526,0.0180568430000676,0.07535956521099166,0.0036635338688291164,0.07882426747275884,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.31809975819390063,0.055016385118368184
0.0,,,1137,,0.00581209699998908,0.7757710858687951,-0.09906274677089322,0.14763034002201567,0.07661711795610865,B2-C,64,9.349998890684219e-07,0.0,0.35276453997005086,0.021714958212664892,0.05654783665794448,0.014480846999958885,0.09270737292780902,0.045153838507642985,0.09743752268309802,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.5817642619732198,0.11134464413652706
0.0,,,1137,,0.0037355270001171448,0.7859656835356373,-0.3627286921661783,0.09822482181458475,0.06697235784676865,B3,64,1.168999915535096e-06,0.0,0.3567690144272504,0.00256325959446585,0.037631399334742174,0.023287826999876415,0.07536157893272144,0.0036635338688291164,0.07875764667641871,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.31809831657793475,0.05501647645675272
0.0,,,1137,,0.0040075160000014876,0.7859642740607492,-0.3687002377931454,0.09696326721268442,0.06691004562973986,B4,64,1.3129999842931284e-06,0.0,0.3560119904514851,0.002741618534577439,0.036958728838677055,0.010824384999978065,0.07439690159320454,0.0038164039799205574,0.07795100317746761,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.31212677095096764,0.053212607078923675
0.0,,0.010157453984396006,1137,0.3236362374590434,0.009455010000010589,0.7859315737779161,-0.3861437472714544,0.09406900088263925,0.06712234347726068,E0,64,0.0007534209998993902,0.0,0.34710304847082496,0.009607160049019514,0.03536386720641445,0.034951544000023205,0.0696065803688353,0.013335706405609438,0.07544074101771947,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.29468326147265866,0.04393261789257061
0.0,,0.22298755438212484,1137,0.5606600287030772,0.008556430999988152,0.7857460591120311,-0.040450980735675136,0.15041298425205726,0.08781604238292035,E1,64,0.0006423690001611249,0.0,0.29404133436461155,0.0851372504107506,0.05815717544577552,0.030999770999869725,0.08582981956607826,0.24384056539386778,0.09447991993292071,G,2,0.941747572815534,0.3335887505370617,0.3335887505370617,0.640376028008438,0.07177740685414047
0.0,1.0,,1137,,0.007365233999962584,0.6894467304427788,0.032183648590447006,0.14054197519982412,0.1566005048541061,B0-NUTS,64,,0.0,0.5310576820952788,0.00097178894351585,0.044653556744061004,3.572854188000065,0.08750293336257048,0.0024203620861328323,0.0883201807295565,G,2,0.9029126213592233,0.3335887505370617,0.3335887505370617,0.7130106573345598,0.13201521823752388
0.7615921301627923,0.5,,7,,0.0005847130000802281,0.24609433691713392,5.346010490355346,0.7620244510688344,1.6439972123845445,B1,16,0.0008444459999736864,0.9994326679341603,0.5480115305959381,0.06260135265941924,0.06978214792959338,0.008165081000015562,0.2336453484114239,0.07857919030835336,0.13295069840652018,W,2,0.1650485436893204,0.0004323209060452515,0.7620244510688375,4.6992000887895315,1.2543371285710896
0.7615921301627923,,,7,,0.006025224000040907,0.23131279809193042,2.754044024136382,0.7861023496860531,1.6370490010294088,B2-G,16,1.3520000265998533e-06,0.9994326679341603,0.546967296498598,0.06458420794007841,0.007968793259099508,0.01829796299989539,0.06285286662159575,0.11587551391068651,0.013487186556931041,W,2,0.1553398058252427,0.0004323209060452515,0.7620244510688375,2.107233622570567,2.5006997992410844
0.5546758045409605,,,737,,0.0040700810000089405,0.2035397921533908,3.608598146587439,0.7616229068739568,1.6631437614019624,B2-C,16,8.879999313649023e-07,0.7278976465426487,0.5479818084676679,0.07187553920461287,0.024112611242154844,0.011148492000074839,0.10699126386976679,0.11214675326710744,0.04106147278931471,W,2,0.23300970873786409,0.20734864652787696,0.7620244510688375,2.9617877450216237,1.332907633223153
0.7615921301627923,,,7,,0.00375346000009813,0.23125548115981265,2.7856865476667867,0.894592780265004,1.66726262902697,B3,16,1.0910000582953217e-06,0.9994326679341603,0.5466492134947162,0.09246841793144628,0.008124582989948212,0.022037204999833193,0.08912572341741748,0.15830498931075132,0.005786986424373697,W,2,0.1553398058252427,0.0004323209060452515,0.7620244510688375,2.1388761461009715,2.4500171227260883
0.7615921301627923,,,7,,0.004049417000032918,0.2309028487768641,2.7711164843232865,0.7619546835560079,1.6335978524850676,B4,16,1.3799999578623101e-06,0.9994326679341603,0.5469018795340242,0.059013305662743765,0.024647932770092765,0.011143271999799254,0.10906558955909282,0.09130400517716253,0.04451822042431686,W,2,0.1553398058252427,0.0004323209060452515,0.7620244510688375,2.1243060827574713,1.9715988768334007
0.7615921301627923,,0.038030235830607564,7,0.6763192832186541,0.0075249469998652785,0.23510788282273215,5.086048246220081,0.7620244510688319,1.6327240978962947,E0,16,0.0006126180001047032,0.9994326679341603,0.5480115305957488,0.05733615637939715,0.05690142765798993,0.028930657999808318,0.19662340347843163,0.07309789788113752,0.10742936923956037,W,2,0.1650485436893204,0.0004323209060452515,0.7620244510688375,4.439237844654266,1.3094463089114659
0.7615921301627923,,0.08519138289690689,7,0.8970467432663976,0.008695031999877756,0.23489043438550983,5.0563663893226884,0.7620244510688284,1.6552910385142927,E1,16,0.0006694290000268666,0.9994326679341603,0.548011530595737,0.06093335064387018,0.05704818529379836,0.03060612699982812,0.19664974957455691,0.07123182737095635,0.10417292517658294,W,2,0.1650485436893204,0.0004323209060452515,0.7620244510688375,4.409555987756874,1.19875120422689
0.47584358893779566,0.5,,505,,0.00505330399982995,0.3296090238593784,1.8490008406423788,0.7492223316728889,1.4000632408626226,B0-NUTS,16,,0.6244466148958392,0.5441625622295655,0.026364374695388215,0.020764463598071423,0.9409570279999571,0.08312997700441424,0.10336109400598692,0.014223322916545822,W,2,0.20388349514563106,0.2861808621310419,0.7620244510688375,1.2021904390765636,2.830348360516425
