method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,2,1,3,11,0,"[4, 5, 6]",0,"[0.23411615192725882, 0.0619937657121532, 2.486288465310738e-05, 0.017756796252177406, null, null, null, 0.01775286875167813]",-0.024465010139792374,0.3316444455279206,0.0027277246045359776,0.3099071599926642,0.05,activate_factor,8192,16384,16376.996801798765,0.9995725587035379,3,1.0702549957386509e-13,6.382091815800932,1568.7318119518793,98344,0.01155737484805286,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,1,4,11,1,"[0, 4, 5, 6]",1,"[null, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, null, null, null, 0.017752954060177562]",-0.009069555158688198,0.25197209252180003,0.002897122178071368,0.24579965954118319,0.05,activate_factor,8192,16384,16375.085620699088,0.9994559094664971,3,9.249545573908335e-15,6.382091815800932,1568.7318119518793,163908,0.01134437508881092,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,1,5,11,13,"[0, 1, 4, 5, 6]",3,"[null, null, 7.299672876694393e-05, 0.23412448884079265, null, null, null, 0.019091317285724375]",-0.013580562439895642,0.25328880285528393,0.006100507236869272,0.24580874765225758,0.05,activate_factor,8192,16384,16373.06631738461,0.9993326609731817,3,2.4868995751603507e-14,6.382091815800932,1568.7318119518793,245863,0.011383916949853301,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,1,6,13,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 6.787945567973375e-05, null, null, null, null, 0.21773104042750788]",-0.030929360551757955,0.2177989198831876,0.002690477458070719,0.18956003678950037,0.05,activate_factor,8192,16384,16371.67472829744,0.9992477251158105,3,3.9968028886505635e-15,6.382091815800932,1568.7318119518793,344209,0.01133433310315013,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,1,7,13,12,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 8.678955711029094e-05, null, null, null, null, null]",-0.002041153774593939,8.678955711029094e-05,0.0027837853800318766,0.0008294211625482287,0.05,screening_tolerance,8192,16384,16370.935213445682,0.9992025887112843,3,5.934142066621462e-14,6.382091815800932,1568.7318119518793,458946,0.01122374995611608,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,0,12,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.004451422814851126,0.7923329500468295,0.0010112692157254622,0.7888927964477038,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010369959054514766,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,1,12,10,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.005469430521498845,0.6405103921780068,0.0010967635864850798,0.636137725242993,0.05,activate_factor,8192,16384,16381.97755615674,0.9998765598240198,3,4.0716041649346835e-13,6.382091815800932,1568.7318119518793,16391,0.010313207982107997,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,2,12,0,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.006233194709930086,0.5973101955555917,0.0007563856540753783,0.591833386499737,0.05,activate_factor,8192,16384,16378.759109028018,0.9996801214006359,3,2.986499936241671e-14,6.382091815800932,1568.7318119518793,49173,0.010645875008776784,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,3,12,3,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.006097441982742183,0.5809621382334227,0.0007568097747354129,0.575621506025416,0.05,activate_factor,8192,16384,16377.365887136886,0.9995950858848197,3,4.3078041134236855e-13,6.382091815800932,1568.7318119518793,98346,0.01059575006365776,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,4,12,3,"[0, 4, 5, 6]",3,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, null, null, null, 0.00639331118836663]",-0.009251489946060249,0.284867586701014,0.0008970688385046309,0.27651316559345834,0.05,activate_factor,8192,16384,16373.431571202324,0.9993549542970168,3,1.6159296123419153e-13,6.382091815800932,1568.7318119518793,163910,0.011158250039443374,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,5,12,1,"[0, 3, 4, 5, 6]",1,"[null, 0.21637950636571476, 8.678978742122384e-05, null, null, null, null, 0.005054947962819819]",-0.007454598206470247,0.22152124411595583,0.0009910514945418985,0.2150576974040275,0.05,activate_factor,8192,16384,16372.11776708233,0.9992747660572712,3,2.669531262711189e-13,6.382091815800932,1568.7318119518793,245865,0.011414749780669808,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,6,12,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9744741716567393e-05, null, null, null, null, 0.22144738603633526]",-0.009944742245389077,0.22146713077805188,0.0008772610172893269,0.21239964954995214,0.05,activate_factor,8192,16384,16371.126427034904,0.9992142594625796,3,2.8360647164049624e-13,6.382091815800932,1568.7318119518793,344211,0.011538499966263771,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,2,7,12,12,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16370.651933312074,0.999185298664067,3,3.1069591344135006e-13,6.382091815800932,1568.7318119518793,458948,0.011715125059708953,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,0,11,10,[],5,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, 0.3024807522331061, 0.30114542121085563, 0.0797477591962552]",-0.0008026694613849628,0.7923157659481297,0.00022733783262574917,0.7917404343193705,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010412500007078052,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,1,11,10,[5],6,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, null, 0.30114542121085563, 0.0797477591962552]",-0.0011723722701757788,0.48983501371502375,0.00027309157436579103,0.4889357330192138,0.05,activate_factor,8192,16384,16381.252223398898,0.9998322890258117,3,2.908506768761754e-13,6.382091815800932,1568.7318119518793,16391,0.010031542042270303,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,2,11,4,"[5, 6]",4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, null, 0.022807662894551786]",-0.0012740166988575114,0.4037257656225546,0.0002599409734883285,0.4027116898971854,0.05,activate_factor,8192,16384,16376.962597221454,0.9995704710218173,3,2.6914581674475357e-13,6.382091815800932,1568.7318119518793,49173,0.010542791103944182,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,3,11,0,"[4, 5, 6]",0,"[0.23411615192725882, 0.0619937657121532, 2.486288465310738e-05, 0.017756796252177406, null, null, null, 0.01775286875167813]",-0.0014853394192037772,0.3316444455279206,0.0004204709647876309,0.33057957707350444,0.05,activate_factor,8192,16384,16375.814580247323,0.9995004016264235,3,4.374278717023117e-14,6.382091815800932,1568.7318119518793,98346,0.010942208115011454,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,4,11,3,"[0, 4, 5, 6]",3,"[null, 2.091391294684128e-05, 7.299672876694393e-05, 0.23412448884079265, null, null, null, 0.019091317285724375]",-0.0015639591013637995,0.2533097167682308,0.00028783362097679595,0.25203359128784375,0.05,activate_factor,8192,16384,16374.491365908047,0.9994196390324736,3,3.8996583739958623e-13,6.382091815800932,1568.7318119518793,163910,0.010456791846081614,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,5,11,15,"[0, 3, 4, 5, 6]",1,"[null, 0.2163755546542322, 7.299695907787684e-05, null, null, null, null, 0.017752954060177562]",-0.0016319574482791428,0.2342015056734876,0.00043077430749143453,0.2330003225326999,0.05,activate_factor,8192,16384,16373.600916205442,0.9993652902957423,3,4.251599072802037e-13,6.382091815800932,1568.7318119518793,245865,0.010988333029672503,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,6,11,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 5.9519133732203605e-06, null, null, null, null, 0.234145392133693]",-0.001542540525722259,0.23415134404706628,0.00032320194249156847,0.23293200546383558,0.05,activate_factor,8192,16384,16371.301158594357,0.9992249242306126,3,2.1271873151818e-13,6.382091815800932,1568.7318119518793,344211,0.010911541059613228,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,3,7,11,11,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16371.640581741674,0.999245640975444,3,3.995137554113626e-13,6.382091815800932,1568.7318119518793,458948,0.011542957974597812,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,0,10,5,[],5,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, 0.3024807522331061, 0.30114542121085563, 0.0797477591962552]",-0.00018887776650959682,0.7923157659481297,0.00017117502201666342,0.7922980632036367,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010034458944573998,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,1,10,4,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-7.052468623963413e-05,0.6405103921780068,0.00011373180411520803,0.6405535992958823,0.05,activate_factor,8192,16384,16383.170337445645,0.9999493614163601,2,3.254431724108997e-10,6.382091815800932,1568.7318119518793,16389,0.009893750073388219,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,2,10,4,"[5, 6]",4,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, null, 0.06704975309889744]",-0.0005037634680044757,0.3873154893675024,0.000215232435634983,0.3870269583351329,0.05,activate_factor,8192,16384,16379.841788758458,0.999746202927152,3,5.049703060214239e-13,6.382091815800932,1568.7318119518793,49171,0.010219333926215768,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,3,10,0,"[4, 5, 6]",0,"[0.23411582697747396, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, null, 0.061994958956023784]",-0.000307678644806742,0.36318427042762685,0.0002542303813602156,0.3631308221641803,0.05,activate_factor,8192,16384,16379.064281180732,0.9996987476306599,3,3.6609604237014537e-13,6.382091815800932,1568.7318119518793,98344,0.010276459157466888,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,4,10,7,"[0, 4, 5, 6]",7,"[null, 5.710655389348089e-07, 1.9932145820672222e-06, 0.0063928939427738566, null, null, null, 0.27838748233803867]",-0.0003341072622029183,0.2847829405609335,0.000235962895236688,0.28468479619396725,0.05,activate_factor,8192,16384,16377.424153821281,0.9995986422010059,3,3.0309088572266774e-13,6.382091815800932,1568.7318119518793,163908,0.010606040945276618,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,5,10,1,"[0, 4, 5, 6, 7]",1,"[null, 0.21637442046803917, 6.903826028672369e-05, 0.00507373937844196, null, null, null, null]",-0.0002271720424275404,0.22151719810676784,0.00012845523994496743,0.22141848130428526,0.05,activate_factor,8192,16384,16375.660365046566,0.9994909890775492,3,5.188627305585669e-13,6.382091815800932,1568.7318119518793,245863,0.011572583112865686,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,6,10,3,"[0, 1, 4, 5, 6, 7]",3,"[null, null, 6.903802997579076e-05, 0.22142764137092216, null, null, null, null]",-0.0003224595723364611,0.22149667940089796,0.0004521723906829977,0.2216263922192445,0.05,activate_factor,8192,16384,16374.408340433169,0.9994145715596416,3,5.032851305847297e-13,6.382091815800932,1568.7318119518793,344209,0.012000665999948978,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,4,7,10,10,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16373.930212770296,0.9993853889630308,3,3.0780933357732465e-13,6.382091815800932,1568.7318119518793,458946,0.01163650001399219,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,0,6,5,[],5,"[5.83664370549573e-07, 2.037188825266138e-06, 7.1104876692773914e-06, 0.022805669775878952, 0.08612643219116893, 0.3024807522331061, 0.30114542121085563, 0.0797477591962552]",-5.3895076184255544e-05,0.7923157659481297,8.025598909210143e-05,0.7923421268610376,0.05,activate_factor,8192,16384,16383.999999999982,0.9999999999999989,0,0.0,6.382091815800932,1568.7318119518793,0,0.010199374984949827,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,1,0,4,[5],0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, 0.019088294875498107, 0.005054862654320385]",-7.060950559575199e-05,0.6163984904310899,8.847951134585118e-05,0.61641636043684,0.05,activate_factor,8192,16384,16383.097507889634,0.9999449162530294,2,3.2578795217119705e-10,6.382091815800932,1568.7318119518793,16389,0.010071665979921818,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,2,0,4,"[0, 5]",4,"[null, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, 0.019088294875498107, 0.005054862654320385]",-0.00011447303209273865,0.38228120631953544,0.000108333480784159,0.38227506676822687,0.05,activate_factor,8192,16384,16381.07238223032,0.9998213123919873,2,6.538820596091455e-10,6.382091815800932,1568.7318119518793,49167,0.01012562494724989,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,3,0,6,"[0, 4, 5]",6,"[null, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, 0.234106866649592, 0.061994958956023784]",-0.00012253942792264164,0.36317531009974485,9.608785717829039e-05,0.36314885852900053,0.05,activate_factor,8192,16384,16379.739555294702,0.9997399630917176,2,7.741465246624557e-10,6.382091815800932,1568.7318119518793,98334,0.010347625007852912,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,4,0,3,"[0, 4, 5, 6]",3,"[null, 0.062011508250081775, 8.679042695962076e-05, 0.2163787678472206, null, null, null, 0.0013385170454929725]",-6.564021348814951e-05,0.279815583569755,0.00010092394096511206,0.27985086729723196,0.05,activate_factor,8192,16384,16379.63821578928,0.9997337778191699,3,5.422884363781577e-13,6.382091815800932,1568.7318119518793,163898,0.010714042000472546,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,5,1,7,"[0, 3, 4, 5, 6]",7,"[null, 0.21637408853094586, 6.787968599066667e-05, null, null, null, null, 0.21639267720196104]",-5.192819391686501e-05,0.43283464541889755,0.00014494655004660306,0.4329276637750273,0.05,activate_factor,8192,16384,16378.505104688053,0.9996646182060579,3,3.6387559632089506e-13,6.382091815800932,1568.7318119518793,245853,0.01032550004310906,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,6,1,15,"[0, 3, 4, 5, 6, 7]",1,"[null, 0.3059990014572349, 9.540619273153851e-05, null, null, null, null, null]",-0.00013100345822113116,0.3060944076499664,7.402151388254776e-05,0.30603742570562786,0.05,activate_factor,8192,16384,16377.186767088553,0.9995841532646822,3,4.0389913635863195e-13,6.382091815800932,1568.7318119518793,344199,0.010662790853530169,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,5,7,15,0,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 8.679065727055367e-05, null, null, null, null, null]",-4.5443148370087414e-05,8.679065727055369e-05,8.908626726530962e-05,0.0001304337761657759,0.05,screening_tolerance,8192,16384,16375.994643860371,0.9995113918371809,3,3.640976409258201e-13,6.382091815800932,1568.7318119518793,458936,0.011455416213721037,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,0,1,5,[],5,"[0.061992634331721745, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, 0.06704380407195544, 0.23544365400205877, 0.0670391354198726, 0.017752954060177562]",-2.7309895640520833e-05,0.6834913203474084,0.0001217466675658019,0.6835857571193338,0.05,activate_factor,8192,16384,16383.999999999982,0.9999999999999989,0,0.0,6.382091815800932,1568.7318119518793,0,0.00987220904789865,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,1,1,4,[5],4,"[0.06199376651601733, 0.21637950636571476, 8.678978742122384e-05, 0.06200871833862735, 0.23411069881821087, null, 0.019088617019521387, 0.005054947962819819]",-4.3637574213616864e-05,0.5987230448083327,7.191734612116678e-05,0.5987513245802403,0.05,activate_factor,8192,16384,16383.107455060193,0.9999455233801388,2,3.2578811870465074e-10,6.382091815800932,1568.7318119518793,16389,0.010223791934549809,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,2,1,6,"[4, 5]",6,"[0.061992309381936915, 0.21637442046803917, 6.903826028672369e-05, 0.00507373937844196, null, null, 0.23410718879361528, 0.06199504426452321]",-6.734254531745576e-05,0.5796117405468433,8.463705024169348e-05,0.5796290350517675,0.05,activate_factor,8192,16384,16381.80663141353,0.999866127405611,2,7.742284036105218e-10,6.382091815800932,1568.7318119518793,49167,0.01064700004644692,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,3,0,1,"[4, 5, 6]",0,"[0.29610787764482516, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-5.7613523364884436e-06,0.5745858369681494,8.05377026578046e-05,0.5746606133184706,0.05,activate_factor,8192,16384,16381.453658272592,0.9998445836348018,3,4.155866731476998e-13,6.382091815800932,1568.7318119518793,98340,0.010403124848380685,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,4,0,3,"[0, 4, 5, 6]",3,"[null, 0.062011508250081775, 8.679042695962076e-05, 0.2163787678472206, null, null, null, 0.0013385170454929725]",-4.0373905245671366e-05,0.279815583569755,0.00010369852794269603,0.27987890819245204,0.05,activate_factor,8192,16384,16379.525137493143,0.9997268760676967,3,5.16577191721386e-13,6.382091815800932,1568.7318119518793,163904,0.010834417073056102,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,5,1,7,"[0, 3, 4, 5, 6]",7,"[null, 0.21637408853094586, 6.787968599066667e-05, null, null, null, null, 0.21639267720196104]",-4.428054835260318e-05,0.43283464541889755,0.0001523048234584831,0.4329426696940034,0.05,activate_factor,8192,16384,16378.62921593938,0.999672193355675,3,2.8993474288085963e-13,6.382091815800932,1568.7318119518793,245859,0.010716874850913882,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,6,0,1,"[0, 3, 4, 5, 6, 7]",1,"[null, 0.2783661489913671, 8.679065727055367e-05, null, null, null, null, null]",-3.47510662962469e-05,0.27845293964863765,0.00020212609476993,0.27862031467711135,0.05,activate_factor,8192,16384,16377.099363871455,0.9995788185956699,3,5.331846075762314e-13,6.382091815800932,1568.7318119518793,344205,0.01055224984884262,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,2,6,7,0,3,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 8.679042695962076e-05, null, null, null, null, null]",-0.00010723793292540956,8.679042695962076e-05,0.0001800054330918657,0.00015955792712607692,0.05,screening_tolerance,8192,16384,16377.463512817963,0.9996010444835183,3,3.874123244429484e-13,6.382091815800932,1568.7318119518793,458942,0.010941582964733243,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,0,1,5,[],5,"[0.061992634331721745, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, 0.06704380407195544, 0.23544365400205877, 0.0670391354198726, 0.017752954060177562]",-0.01174059865277181,0.6834913203474084,0.002320786832131728,0.6740715085267683,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010292582912370563,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,1,11,12,[5],4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, 0.0861268494367617, 0.022807662894551786]",-0.007375659692617873,0.48985261505931627,0.0022268461218020955,0.4847038014885005,0.05,activate_factor,8192,16384,16382.285417146912,0.9998953501676582,2,4.802451769592153e-10,6.382091815800932,1568.7318119518793,16389,0.009778749896213412,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,2,12,10,"[4, 5]",6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, null, null, 0.25319490281050433, 0.06704975309889744]",-0.01849962520562197,0.3873170652405824,0.0024765786173321968,0.3712940186522926,0.05,activate_factor,8192,16384,16379.463558435411,0.9997231175802863,3,2.5232593792168245e-13,6.382091815800932,1568.7318119518793,49171,0.010020292131230235,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,3,11,16,"[4, 5, 6]",0,"[0.23411615192725882, 0.0619937657121532, 2.486288465310738e-05, 0.017756796252177406, null, null, null, 0.01775286875167813]",-0.024199952577017285,0.3316444455279206,0.0025733047884162244,0.31001779773931953,0.05,activate_factor,8192,16384,16377.212036598796,0.9995856955931882,3,1.0350054147068022e-13,6.382091815800932,1568.7318119518793,98344,0.00990941608324647,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,4,11,13,"[0, 4, 5, 6]",3,"[null, 2.091391294684128e-05, 7.299672876694393e-05, 0.23412448884079265, null, null, null, 0.019091317285724375]",-0.012804353870641856,0.2533097167682308,0.0026213445260917768,0.2431267074236807,0.05,activate_factor,8192,16384,16374.636068714022,0.9994284709908461,3,8.58202398035246e-14,6.382091815800932,1568.7318119518793,163908,0.01106900000013411,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,5,13,15,"[0, 3, 4, 5, 6]",1,"[null, 0.21639329719216077, 0.00013492450138439022, null, null, null, null, 0.0013386023539924054]",-0.016108591455351116,0.21786682404753754,0.0026422515707088053,0.20440048416289525,0.05,activate_factor,8192,16384,16372.840579185384,0.9993188830069204,3,9.159339953157541e-14,6.382091815800932,1568.7318119518793,245863,0.010990374954417348,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,6,13,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 6.787945567973375e-05, null, null, null, null, 0.21773104042750788]",-0.02808099952284975,0.2177989198831876,0.002490293162301097,0.19220821352263895,0.05,activate_factor,8192,16384,16372.77054019506,0.9993146081662024,3,2.55351295663786e-14,6.382091815800932,1568.7318119518793,344209,0.011193749960511923,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,1,7,13,12,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 8.678955711029094e-05, null, null, null, null, null]",-0.0010623330529633422,8.678955711029094e-05,0.002887116820766103,0.0019115733249130517,0.05,screening_tolerance,8192,16384,16370.213713611662,0.9991585518561805,3,3.422262473407045e-14,6.382091815800932,1568.7318119518793,458946,0.01169416680932045,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,2,0,12,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.003599200209415041,0.7923329500468295,0.0006649169752944246,0.7893986668127089,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.009808999951928854,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,2,1,12,10,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.005380473331346766,0.6405103921780068,0.0007099882290641334,0.6358399070757241,0.05,activate_factor,8192,16384,16381.934894819946,0.9998739559826627,3,3.180372631916839e-13,6.382091815800932,1568.7318119518793,16391,0.010565750068053603,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,3,2,2,12,0,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.005833852584622267,0.5973101955555917,0.0007033322691884386,0.5921796752401579,0.05,activate_factor,8192,16384,16379.156753543659,0.99970439169578,3,2.737289561682843e-13,6.382091815800932,1568.7318119518793,49173,0.01045741606503725,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
