x,iid_seed11_ei,iid_seed11_log_ei,iid_seed29_ei,iid_seed29_log_ei,iid_seed47_ei,iid_seed47_log_ei,iid_seed83_ei,iid_seed83_log_ei,qmc_seed11_ei,qmc_seed11_log_ei,qmc_seed29_ei,qmc_seed29_log_ei,qmc_seed47_ei,qmc_seed47_log_ei,qmc_seed83_ei,qmc_seed83_log_ei,high_budget_qmc_ei,high_budget_qmc_log_ei
-1.9,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.89,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.88,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.87,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.8599999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.85,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.84,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.83,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.82,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.81,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.8,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.79,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.78,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.77,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.76,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.75,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.74,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.73,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.72,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.71,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.7,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.69,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.68,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.67,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.66,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.65,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.6400000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.63,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.62,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.6099999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.6,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.586563447484291e-05,-11.051355141617659
-1.5899999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.5872741636855355e-05,-11.05090728240103
-1.58,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.588127198665748e-05,-11.050370005437653
-1.57,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.5889984679622938e-05,-11.049821541568226
-1.56,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.590393920179028e-05,-11.04894373088242
-1.55,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.5922087645704914e-05,-11.047803252621108
-1.54,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.594059343453536e-05,-11.046641656026981
-1.53,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.596641247170973e-05,-11.045023262694453
-1.52,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.600084243991773e-05,-11.042869184615729
-1.51,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6044058634223732e-05,-11.040171955474282
-1.5,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.61014494656664e-05,-11.036601261102838
-1.49,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.618056841170134e-05,-11.031699516437929
-1.48,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.628463242047541e-05,-11.025288691153369
-1.47,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.642468251998111e-05,-11.016725322853096
-1.46,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.660794510002873e-05,-11.005629356620368
-1.45,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.685302493255141e-05,-10.99098039605824
-1.44,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.718484403774739e-05,-10.971482723191155
-1.43,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.7633868148767083e-05,-10.945689178430314
-1.42,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.8228453611861918e-05,-10.912526799428896
-1.4100000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.901246207591736e-05,-10.870415895072904
-1.4,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,2.0060871759321737e-05,-10.816739318781432
-1.3900000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,2.14558296552093e-05,-10.749514170717779
-1.38,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,2.3302102205874116e-05,-10.666966978034434
-1.37,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,2.5737236006914818e-05,-10.567571742800812
-1.3599999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.931690077570491e-05,-10.854530157384003,0.0,-inf,0.0,-inf,0.0,-inf,2.8940115990608635e-05,-10.45028182880046
-1.35,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,4.386584209324653e-05,-10.034374625184254,0.0,-inf,0.0,-inf,0.0,-inf,3.3118581371772837e-05,-10.315416062342447
-1.3399999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,6.859544136608661e-05,-9.5872844778299,0.0,-inf,0.0,-inf,0.0,-inf,3.8561642921999485e-05,-10.16325248223125
-1.33,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,9.349003190257191e-05,-9.277655738020634,0.0,-inf,0.0,-inf,0.0,-inf,4.561368403235909e-05,-9.995302798032533
-1.3199999999999998,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00011853337262029578,-9.040316011550374,0.0,-inf,0.0,-inf,0.0,-inf,5.470469264975741e-05,-9.813561063372163
-1.31,1.4333554115764945e-05,-11.152907327631992,0.0,-inf,0.0,-inf,0.0,-inf,0.0001437086607329128,-8.847722497155328,0.0,-inf,0.0,-inf,1.2448636118255486e-05,-11.293899489788958,6.63534340464542e-05,-9.620515041985001
-1.2999999999999998,3.962343925367122e-05,-10.136089714462523,2.128177161532734e-05,-10.757659644356167,0.0,-inf,0.0,-inf,0.00016899854587081907,-8.685620447392898,1.954661246385714e-05,-10.842708562052863,0.0,-inf,3.7738521256161766e-05,-10.18482920119317,8.121148722380646e-05,-9.418453852528856
-1.29,6.501003901759863e-05,-9.640968853569664,5.440524168187256e-05,-9.819050054297982,0.0,-inf,0.0,-inf,0.0001943851456347463,-8.545669080201328,4.493321222778455e-05,-10.010333343385156,2.0849447994713873e-05,-10.77818308514361,6.312512102008923e-05,-9.67039175322066,0.00010005070860683775,-9.209833414432499
-1.28,9.047495596016933e-05,-9.310437475277014,0.00012014062643838826,-9.026847614319227,0.0,-inf,0.0,-inf,0.00021985006257731714,-8.422564777701075,7.039812917035527e-05,-9.561343869438106,4.6314364937284545e-05,-9.980058387167372,8.859003796265992e-05,-9.3314911450196,0.00012378734250299942,-8.996945444435147
-1.27,0.00011599929598623366,-9.061926435960519,0.00019671364651658115,-8.533761457667259,1.2755132017385241e-05,-11.269576856178258,0.0,-inf,0.0002453744026033816,-8.312725339997687,9.592246919641956e-05,-9.251970305328431,7.183870496334883e-05,-9.541087160812255,0.00011411437798872425,-9.078309296863996,0.0001535124737277542,-8.781728732168546
-1.26,0.00014156368815865136,-8.862760849148447,0.00027340682303383414,-8.204549677753807,3.831952418980286e-05,-10.169551021697501,0.0,-inf,0.0002709387947757989,-8.213617612128218,0.00012148686136883712,-9.015704437912884,9.740309713576661e-05,-9.236652549712847,0.00013967877016114166,-8.87616527060002,0.00019050949470702898,-8.56580852365776
-1.25,0.00016714830589186985,-8.696629080406066,0.0003501606762334903,-7.957118433870653,6.390414192302152e-05,-9.658126379854806,0.0,-inf,0.00030464355422069267,-8.096368139475903,0.0001713901835745623,-8.671567825467758,0.0001379859709135761,-8.888358538021352,0.00017458854131751774,-8.653078544905307,0.00023624894101956806,-8.350624474057323
-1.24,0.00019273288951137817,-8.554205319830142,0.00042691442709201445,-7.7589269697561365,8.948872554252968e-05,-9.321397912210399,1.9724032291399314e-05,-10.833672752440922,0.00035581272145970887,-7.941106028847521,0.00022971275772700215,-8.378680908988734,0.00021099200853711217,-8.46369029943715,0.0002310779232902109,-8.372755574064888,0.0002924363770144309,-8.137263429432647
-1.23,0.00024220825154996518,-8.325712658268046,0.0005285340947377929,-7.5454032424589474,0.0001150526061839169,-9.070121089119588,4.5287912932786485e-05,-10.002470383754584,0.00041955774087816143,-7.776309399387795,0.0003064043996511641,-8.090604761026112,0.00028768365046127366,-8.153649117449536,0.00030776956521437243,-8.086159219894125,0.0003609719172031267,-7.9267103943384125
-1.22,0.0003187746260011015,-8.051026206433216,0.0006306225940059747,-7.368802982116841,0.00014057473100096226,-8.869771317350263,7.081003774983196e-05,-9.555509791186315,0.0005013762415015537,-7.598153757683548,0.00039105250169878454,-7.846668731548587,0.0003677495794693936,-7.908108342006444,0.00038433593966550846,-7.86399354494961,0.00044397606150430936,-7.719739912516379
-1.21,0.00039515150194175026,-7.836241317379731,0.0007562733941284434,-7.1871076147129624,0.00019176138192803145,-8.559258761314094,9.626899639671482e-05,-9.248364239109648,0.0006032120760890856,-7.413241721429339,0.0004928883362863161,-7.61522790798126,0.00046958541405692526,-7.663660350288551,0.00047219641452668124,-7.658115526466041,0.0005438032615550626,-7.5169230280732195
-1.2,0.0004712736589870545,-7.6600716157152045,0.0009192256391804026,-6.991978938889657,0.00031144840603266233,-8.074276864168812,0.00012164304874514971,-9.014419631796478,0.0007297979728318702,-7.222742811669443,0.000606594193592362,-7.407650534809081,0.0005819495618451365,-7.449126777484663,0.0005788461315455792,-7.454473864334645,0.000663008532613288,-7.318722698157925
-1.19,0.0005470749741306157,-7.510924700710575,0.0010960953745153784,-6.8160010736991525,0.0004540119660150847,-7.697387003408842,0.0001704419629369675,-8.677115712519232,0.0008700987569799111,-7.0469038389878325,0.0007461278120813638,-7.200613642568019,0.0007185046872533993,-7.238338328801339,0.0007251965306103492,-7.229067863140321,0.0008043158101583823,-7.1255185672060675
-1.18,0.0006224885119018861,-7.381785384571789,0.0013030768645177547,-6.643026992158916,0.0006716071792095288,-7.305836943107587,0.0002260554197318716,-8.394730368700982,0.0010256900997195912,-6.882389624915888,0.0009131749773030176,-6.998583044797698,0.0008730366582266665,-7.043533011910435,0.0008839318685978919,-7.03113057001865,0.0009705820339315115,-6.937614631434915
-1.17,0.0006974466177998507,-7.268084580817886,0.0016049103766252793,-6.434687364068135,0.0009115587933052105,-7.000354464219492,0.0003572032936970341,-7.937205488128087,0.001224740872560664,-6.705025989965163,0.001112478934882698,-6.801164479040048,0.0010561343442232415,-6.853139881881461,0.0010783861968772777,-6.832289617519752,0.0011647764140790455,-6.755226129628783
-1.1600000000000001,0.0007923557718505982,-7.140500060130987,0.0019422626747549808,-6.243901658344775,0.0011844849157698711,-6.73844726912793,0.0005280996145929543,-7.54622562805102,0.0014541792636119583,-6.533313617503434,0.0013414396210261902,-6.614011897664481,0.001260818109387751,-6.675994475553477,0.0013002359516180266,-6.645209529739368,0.0013899078530203316,-6.578517826828129
-1.15,0.0009228291123899932,-6.988066484275441,0.002300238657962268,-6.074742397098758,0.0014552385057249072,-6.532585470331918,0.0007250113163784354,-7.2293232944335735,0.001713886675139083,-6.368991578180786,0.0015998588927864776,-6.437839845633997,0.0014922242374999454,-6.507487495262938,0.0015544566526010004,-6.466629213961371,0.0016489690510612161,-6.40760500388813
-1.1400000000000001,0.001085940952904513,-6.825308430123041,0.0026905328366069845,-5.918016024460703,0.0017541123254522306,-6.34579234748611,0.0009238961308499721,-6.986910905141379,0.002007013225185294,-6.2111076196603525,0.0018960638980253272,-6.267975174227038,0.0017631316007945474,-6.340663732410953,0.0018535798447037173,-6.290636458500544,0.001944872482005466,-6.242558866011923
-1.13,0.0012999525150848706,-6.64542754203956,0.0030769269270687033,-5.783823931033192,0.0021038999775917283,-6.163962524404125,0.001169543677305569,-6.751141625646769,0.002349591064703228,-6.053513980988343,0.002234223328832185,-6.103861615188286,0.002078206079136534,-6.176250219356794,0.002188081660502616,-6.124730073134108,0.002280335846629237,-6.083432545710363
-1.12,0.0015742360679309216,-6.453985160607001,0.003475889933354341,-5.66190473682304,0.002509675691379982,-5.98760174080786,0.001474659240702163,-6.519328339133107,0.00272431836215526,-5.905537024486085,0.0026093371903525664,-5.948659039954799,0.002427872677029308,-6.020739846604153,0.00256669366542896,-5.965136719847637,0.0026578502688749273,-5.930237652529525
-1.1099999999999999,0.0019219710106417218,-6.25440405146052,0.003937735949258232,-5.537149353004596,0.0029807848743421015,-5.815568632491707,0.0017813596675630098,-6.330378348087858,0.0031419366675205125,-5.762915896092624,0.0030323440700759717,-5.798419338063824,0.002826053404816699,-5.868874097227907,0.0029911357116045065,-5.8121021270421975,0.003079578410498752,-5.782962571073734
-1.1,0.0023406931383530157,-6.057308180503553,0.004409747833095679,-5.423937771862189,0.0035308898236948963,-5.646205365101317,0.0020972760999123452,-6.1671158714888215,0.003618018740367887,-5.621828712263497,0.003500849128617919,-5.654749731734825,0.003274641047544707,-5.7215470197050005,0.0034598803349787477,-5.666521275776846,0.0035472641662504536,-5.641578629998117
-1.0899999999999999,0.0027771091936546347,-5.886344750705042,0.004935493149510623,-5.31130268211041,0.00413036540757815,-5.489389399511828,0.002423828133617988,-6.02240711526151,0.004132173419493335,-5.488951758737755,0.004023573777348217,-5.515584771936727,0.0037715915585972747,-5.580258202524245,0.003980843676637754,-5.526261503095464,0.00406219201911697,-5.5060325448789555
-1.08,0.003278427818927548,-5.720391294996013,0.005520792268902215,-5.199233902017105,0.004753728629510316,-5.348825994233289,0.002762558389336449,-5.891598075950252,0.004697897093695639,-5.360640297264663,0.0045962504034548785,-5.382514437569655,0.004318963808009059,-5.444739764754113,0.004547855631434847,-5.393099446905758,0.0046250841285768495,-5.376260718220622
-1.0699999999999998,0.0038711044490209214,-5.554215425311761,0.006160333717469773,-5.089624327990192,0.005434988336413076,-5.2148979044254204,0.0030955436728328178,-5.777791726613858,0.005307442340004604,-5.238645228316887,0.005207135462102044,-5.257725389756239,0.004911019494456828,-5.316273722383564,0.005167248374014211,-5.265414961543778,0.005236092831313734,-5.252179701658162
-1.06,0.00446316979990592,-5.411896047922527,0.006815010299211064,-4.988627702578574,0.006172877583778114,-5.087590166679355,0.003442771758864337,-5.671478388178235,0.00597176199012661,-5.120713254398357,0.005866296254880431,-5.1385318059721055,0.005547433606570664,-5.194419871400273,0.005828697308614639,-5.1449617497943105,0.005894724522935548,-5.133697476714815
-1.0499999999999998,0.005102021985161769,-5.278118350145622,0.007497267139843754,-4.893216706197055,0.006963366599439286,-4.96709221476825,0.0038300654114081954,-5.564873397238765,0.006682304540636077,-5.008292359816148,0.006578513538999431,-5.023946465092637,0.006237476698267504,-5.077179553660175,0.006534771269461102,-5.03061793336607,0.006599856218548346,-5.020707415255488
-1.04,0.005796145867273066,-5.15056208795407,0.008217394553230334,-4.801502084485068,0.007769502029153264,-4.857549205568427,0.004277503278106783,-5.454385785837779,0.007435245384102809,-4.901523695700337,0.007332313683744366,-4.915464167085091,0.0069702241211870445,-4.966107899606577,0.007287854111742298,-4.921546136823312,0.007349678024128113,-4.913098772957986
-1.03,0.006521296286010235,-5.032682105932295,0.0089923488875517,-4.711381186811285,0.008674256910089155,-4.747395615597485,0.0048050186097931494,-5.338094363561523,0.008233987466450583,-4.7994848778057815,0.008123923392437197,-4.812942065092162,0.007742548285127972,-4.861024409762068,0.00808125796406286,-4.818207729945708,0.008141733954235612,-4.810752105161618
-1.02,0.007298400270379043,-4.920100095886665,0.009800188909848491,-4.625353616976248,0.009588087547750606,-4.647233831480618,0.005392626115489865,-5.222722792771868,0.009056645591271794,-4.704256471273388,0.008959481309236853,-4.7150429432650665,0.008557196189677685,-4.760982690418878,0.008916879293253717,-4.719809248620162,0.008972934662569022,-4.713542492251958
-1.01,0.008066120711173097,-4.820082617211117,0.010633251626880735,-4.543769241881377,0.010575822854039008,-4.54918474582029,0.0060947820791710785,-5.10032227072073,0.009910716257204032,-4.61413865704578,0.009826609104355339,-4.622661358112007,0.009406847241389174,-4.666317424947478,0.00978387694624213,-4.627019457716205,0.009839620611391556,-4.621338124414158
-1.0,0.008898028378652854,-4.721925557273989,0.011455001189111462,-4.469328859269485,0.011570313520880698,-4.459312640401191,0.00685509592707907,-4.98276297232703,0.010792560601292486,-4.528898215420225,0.010734495589246579,-4.534292836249836,0.010295347510095523,-4.5760631838418195,0.010685612617119863,-4.538857057542936,0.01073757925613139,-4.534005610452775
-0.99,0.009772175971897275,-4.62821611798197,0.012349851392549654,-4.394111248972479,0.012570341867065845,-4.376415059688092,0.007640107343995763,-4.8743436256411865,0.011705563217653469,-4.447691061499021,0.011660262221997453,-4.451568609290585,0.011204510785668503,-4.491438833042182,0.011619056899414197,-4.455108692692603,0.0116621184279822,-4.451409431201819
-0.98,0.010672870680580825,-4.5400502076250895,0.013231059037670549,-4.325188255860127,0.013555535595324738,-4.300960284062228,0.00842157225029692,-4.776958740095649,0.012639708134046896,-4.370911981190866,0.01259302644168468,-4.374612075247722,0.012140139714894329,-4.411237984776619,0.012573371672006227,-4.376174060684478,0.012608132179351318,-4.373413262153221
-0.97,0.011569932924382102,-4.459345535167419,0.014177036011158927,-4.256131805738496,0.014551264414456743,-4.230077387803105,0.009252443816857692,-4.682867565934483,0.013588743518281996,-4.29851351143766,0.013540010481475753,-4.302106237386361,0.013084119282922515,-4.33635605264605,0.013541994862710238,-4.301959691278507,0.013570166369325823,-4.299881545127549
-0.96,0.012500419361166352,-4.381993086343325,0.015151039255226309,-4.189686151674767,0.015543540660373915,-4.164110118271716,0.010064926096973306,-4.598698562493265,0.014551494095644416,-4.230061603650713,0.014501384595592824,-4.233511144763197,0.014047403121907658,-4.26531773146672,0.014520787479911496,-4.232174036902421,0.014542510463070302,-4.230679162697388
-0.95,0.013437965648632496,-4.309671320773166,0.01612104550562571,-4.127629686337734,0.016511194220308,-4.103716690515926,0.010891307919492905,-4.519790246448949,0.015515517963660177,-4.165914596936493,0.015467244264215085,-4.169030764446253,0.015012918695588835,-4.198844202167191,0.015504054614406853,-4.16665370123887,0.015519269835307848,-4.165672812027877
-0.94,0.014376820802670947,-4.2421380357863665,0.017102598071522833,-4.068524893007142,0.017520151696124017,-4.044403535056809,0.011717806094891583,-4.4466457056247535,0.016481643021566572,-4.105508061559725,0.016432383142710557,-4.108501309203689,0.01598065360205023,-4.136376438225734,0.01648516484040304,-4.1052944030906,0.01649444382440159,-4.1047316926996
-0.9299999999999999,0.015291596983778915,-4.180451818204985,0.018075863677686696,-4.013177729080999,0.018521451088921892,-3.9888257002999237,0.012540654505447169,-4.378779551722552,0.017438917358684757,-4.049050940485293,0.017391880185932566,-4.051751837660329,0.01693636061021768,-4.0782924528504125,0.01745710575517129,-4.048008506619734,0.017461983010880838,-4.047729160513429
-0.9199999999999999,0.016198948012676517,-4.122808976341433,0.01900633988427644,-3.962982677354047,0.019521218739457145,-3.936253264523191,0.013342184402506521,-4.316824503586119,0.018383924404395263,-3.9962786699166513,0.018334775504606892,-3.9989557216239686,0.017884092344883813,-4.023843657076216,0.018414602236660388,-3.9946113292825296,0.018415874814271586,-3.994542224686901
-0.9099999999999999,0.017112477873755593,-4.067947381355661,0.019896730475046948,-3.9171998584863763,0.02051621286515022,-3.8865398339410806,0.01412899143210799,-4.25952646260335,0.019309686511301646,-3.9471484171995623,0.01926164900876049,-3.9496392579614907,0.01880674392218668,-3.973539754205358,0.01935228552798067,-3.9449447513402705,0.019350192361518102,-3.945052918392033
-0.8999999999999999,0.017997420192069395,-4.017526854020458,0.020745622861389295,-3.8754200009968294,0.021496831800769944,-3.8398497128105156,0.014906237293090383,-4.205975543349038,0.020209824424964072,-3.9015864351370473,0.020163916550190893,-3.9038605813246265,0.019705920756042213,-3.926836142401103,0.0202648226736921,-3.898868769313103,0.02025916596514063,-3.899147947586428
-0.8899999999999999,0.018842483457830014,-3.9716412001650383,0.021583366811787064,-3.8358323159465333,0.022428741585402395,-3.7974120361076227,0.015674056504896613,-4.155748385349884,0.02107962423862534,-3.859448380960008,0.021032906678687232,-3.8616670829988053,0.020578742643413486,-3.883496646486721,0.021146144778464247,-3.856297670082914,0.021137212509637113,-3.856720165813286
-0.8799999999999999,0.01965757236588081,-3.9292926527684435,0.022375749603396652,-3.7997775135546084,0.023315932979850112,-3.758618333230392,0.016429054609991382,-4.108703889063743,0.02191524514681889,-3.8205727589170793,0.021869902748548678,-3.82264389110039,0.02141037628868121,-3.8438796011645464,0.02199105306408426,-3.817119587245375,0.021978999924267738,-3.817667830392665
-0.8699999999999999,0.020433610358397147,-3.890574167292782,0.02312918857741437,-3.7666598843133117,0.024154127247380173,-3.723300012972748,0.017154782261781222,-4.065478295157915,0.022707467318073223,-3.785061451845873,0.022662213309790093,-3.787056353404126,0.022207370106287067,-3.8073310584296296,0.022793595386015112,-3.781275686604839,0.022779460665394255,-3.781895997038186
-0.8599999999999999,0.021151763058394026,-3.8560320172291376,0.023840685768030834,-3.7363616717611703,0.024937989805413896,-3.6913629432050876,0.017839776541313496,-4.026324677619848,0.023455551786202684,-3.752648062166017,0.023409281732390503,-3.7546226800350073,0.02295734470591795,-3.774117362915551,0.023552434821999212,-3.748526074394852,0.023533836138653653,-3.7493160577141236
-0.8499999999999999,0.02182181573981454,-3.8248450875657176,0.024506609825296545,-3.7088124090302923,0.02565724596274738,-3.6629292535848217,0.018473734243205822,-3.9914053263646965,0.024155527804300882,-3.7232420304878966,0.024106061673175215,-3.7252919484032945,0.023658288682354978,-3.7440417526186014,0.02426170341300511,-3.71885616305051,0.024237704296292652,-3.719845829514691
-0.8400000000000001,0.022443692050748233,-3.7967456819704584,0.025137438290858027,-3.683396978750307,0.02631448915709928,-3.6376355729774277,0.019067510694834037,-3.9597694030326833,0.024801019671345972,-3.6968705108763515,0.02475353663619382,-3.6987869057841993,0.02430034961446051,-3.717264541312774,0.024915740124365,-3.692255541715068,0.02488698892425669,-3.693410145241886
-0.8300000000000001,0.02300322666625079,-3.7721207830556955,0.025719694914858125,-3.6604982414693015,0.026908254625593826,-3.6153221760423135,0.019611441139688532,-3.931642151433932,0.025385501574827496,-3.6735770720689986,0.025340233468158658,-3.6753618907078045,0.024889122269060558,-3.693324427625382,0.025512924028421025,-3.668570130566025,0.025477979090214185,-3.669940764994534
