absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.004247256989794002,131,16,8,False,0.03249226353425358,random_equal,0.014177183338023145,0.10845794787068419,True,0.06073727007871316,14,16,0.0091659811188606,0,0.9945096131837946,91,0.9230769230769231,0.06498452706850716
0.0,91,16,8,True,0.10286610413298602,random_equal,0.0,0.34336316852638943,True,0.20573220826597205,15,16,0.02189631290895501,0,0.9808594644083314,91,0.7692307692307693,0.20573220826597205
0.0,91,16,8,True,0.08550878309482074,random_equal,0.0,0.2854250867935648,True,0.17101756618964148,16,16,0.018959575289689116,0,0.9855272945754175,91,0.8461538461538461,0.17101756618964148
0.0,91,16,8,True,0.04420157216911452,random_equal,0.0,0.14754317762645947,True,0.08840314433822904,17,16,0.013171073669595355,0,0.985379234378576,91,0.9230769230769231,0.08840314433822904
0.007026225850658208,253,16,8,False,0.08644855609131785,random_equal,0.023453276384853363,0.28856201354404837,True,0.1658708863319775,18,16,0.029922920131697027,0,0.9949716754406042,91,1.0,0.1728971121826357
0.0,91,16,8,True,0.04118986514110676,random_equal,0.0,0.13749021337233513,True,0.08237973028221351,19,16,0.013227949374716969,0,0.9895628290226594,91,0.8461538461538461,0.08237973028221351
0.0,91,16,8,True,0.03527155187832848,random_equal,0.0,0.11773510734039917,True,0.07054310375665696,20,16,0.010150413496163345,0,0.9898181792172122,91,0.8461538461538461,0.07054310375665696
0.007026225850658208,253,16,8,False,0.07639454356176625,random_equal,0.023453276384853363,0.25500209963802684,True,0.1457628612728743,21,16,0.017364224134295666,0,0.9851710917830165,91,0.6923076923076923,0.1527890871235325
0.0,91,16,8,True,0.10755715545377764,random_equal,0.0,0.3590217205713327,True,0.21511431090755528,22,16,0.03382893682888586,0,0.991267309452964,91,0.9230769230769231,0.21511431090755528
0.0,91,16,8,True,0.030416112415231233,random_equal,0.0,0.10152783388828321,True,0.06083222483046247,23,16,0.009014364550780592,0,0.9951504921034561,91,0.9230769230769231,0.06083222483046247
0.007026225850658208,253,16,8,False,0.0576023444291657,random_equal,0.023453276384853363,0.19227444904666494,True,0.1081784630076732,24,16,0.01166126704460911,0,0.9898031586175325,91,0.7692307692307693,0.1152046888583314
0.007026225850658208,253,16,8,False,0.0318795767654593,random_equal,0.023453276384853363,0.10641282258844907,True,0.05673292768026039,25,16,0.010448407387869497,0,0.9933444438086517,91,0.9230769230769231,0.0637591535309186
0.0,91,16,8,True,0.04770218031615564,random_equal,0.0,0.1592280753414872,True,0.09540436063231128,26,16,0.013551863828916214,0,0.9892245078965438,91,1.0,0.09540436063231128
0.004247256989794002,131,16,8,False,0.07530518728482144,random_equal,0.014177183338023145,0.2513658695498112,True,0.14636311757984888,27,16,0.025917361144298098,0,0.9863083657587547,91,1.0,0.15061037456964288
0.0,91,16,8,True,0.08940613496231242,random_equal,0.0,0.29843430005543914,True,0.17881226992462484,28,16,0.02787071266595008,0,0.9896457999542227,91,1.0,0.17881226992462484
0.007026225850658208,253,16,8,False,0.09531027254244454,random_equal,0.023453276384853363,0.31814208819436807,True,0.18359431923423086,29,16,0.02772670408858503,0,0.9768761444266421,91,0.6923076923076923,0.19062054508488907
0.0,91,16,8,True,0.04121017657093859,random_equal,0.0,0.13755801215759234,True,0.08242035314187718,30,16,0.012374648375963117,0,0.989861810482948,91,0.7692307692307693,0.08242035314187718
0.0,91,16,8,True,0.05359926206508464,random_equal,0.0,0.1789123113824835,True,0.10719852413016928,31,16,0.017233245696604046,0,0.9830245765621423,91,1.0,0.10719852413016928
0.0,91,16,8,True,0.05630618416862132,posterior_medoid,0.0,0.18794791507583292,True,0.11261236833724264,0,16,0.012586399035946091,0,0.9951068608377202,91,0.9230769230769231,0.11261236833724264
0.0,91,16,8,True,0.02897780979151046,acquisition_fw,0.0,0.09672683408039588,True,0.05795561958302092,0,16,0.005912023377662309,0,0.99721046005951,91,0.9230769230769231,0.05795561958302092
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,0,32,2.043156852889936e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,1,32,2.0418255205782287e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,2,32,2.214744833445035e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,3,32,2.1447740241377767e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,8.326672684688674e-17,random_equal,0.0,2.7794118776002356e-16,True,1.6653345369377348e-16,4,32,1.7120989947469258e-17,0,0.9999999999999998,91,1.0,1.6653345369377348e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,5,32,2.1618802117808278e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,6,32,2.143425253067742e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,8.326672684688674e-17,random_equal,0.0,2.7794118776002356e-16,True,1.6653345369377348e-16,7,32,2.086371837734032e-17,0,0.9999999999999998,91,1.0,1.6653345369377348e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,8,32,1.8904256203298042e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,9,32,2.3509276570158536e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,10,32,2.368125261393911e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,11,32,2.4211128017662932e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,12,32,2.1614860792307874e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,13,32,2.307922961829026e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
