method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,0,1,0,1,11,[],5,"[0.22371462426448563, 0.006471711300256724, 0.04847817786998929, 0.01865498639653402, 0.0738674800525805, 0.2457915227336502, 0.018864378823059812, 0.042810586753026666, 0.07842607213469767, 0.19376672999977726, 0.013008063542432365, 0.012118634154358378, 0.03800215578275946, 0.054729703092880846, 0.20612473654236135, 0.08247737294431552, 0.07673163498822481, 0.18979357602928748, 7.34962594554675e-05, 0.02526259386386107, 0.08417181009078839, 0.21009789051285113, 0.06766427037585775, 0.024858196073256764]",-0.011774150548762168,2.0359604045807482,0.0029601229190185582,2.0271463769510047,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,4.814282949946758,2079.7459428009256,0,0.010345707880333066,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,1,1,5,[5],9,"[0.24164991017498522, 0.020628257016246807, 0.26345523912966873, 0.07800202458246068, 0.014520441866653827, null, 0.0047078331070697236, 0.024875300842527034, 0.1386018442922619, 0.36650330501239203, 0.05787057704484438, 0.040759704553863116, 0.00936108538325471, 0.00986718959046884, 0.03338816152974656, 0.022301600786751252, 0.07673163498822479, 0.18979357602928745, 7.34962594554675e-05, 0.025262593863861062, 0.08417181009078838, 0.2100978905128511, 0.06766427037585775, 0.02485819607325676]",-0.01302997958711034,2.0051459431067773,0.0024360870656122114,1.9945520505852792,0.05,activate_factor,8192,16384,16383.424991413607,0.9999649042610844,2,1.8383516930953192e-11,4.814282949946758,2079.7459428009256,16389,0.011237541912123561,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,2,5,4,"[5, 9]",2,"[0.04533539750190088, 0.06587148496744755, 0.4812780676212155, 0.10201668742421494, 0.020213967071643957, null, 0.011142252867392738, 0.00903541128435546, 0.26315822599344774, null, 0.07387762669026207, 0.09401054570140041, 0.01783032772687719, 0.013525892212159505, 0.03081446147397077, 0.030580188106643827, 0.027970699231943476, 0.026400109554312864, 4.3627899287064975e-05, 0.07697010993555323, 0.26576771486814804, 0.2678695910493266, 0.08735989100313452, 0.034870763492724374]",-0.009648584547508013,2.045943043677363,0.002440849113712966,2.038735308243568,0.05,activate_factor,8192,16384,16381.785191962665,0.9998648188453775,2,3.341460441674826e-11,4.814282949946758,2079.7459428009256,49167,0.011665582889690995,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,3,5,10,"[2, 5, 9]",21,"[0.024299759640938605, 0.020446679012681344, null, 0.09631671989913612, 0.245946749852342, null, 0.012914827323313574, 0.011403563123847636, 0.07796507475065616, null, 0.06911052058805714, 0.04765287832376033, 0.0748274893801324, 0.1840340877955232, 0.07648480381190491, 0.03520556917788235, 0.014603981489610972, 0.02109934127517527, 3.683740240634016e-05, 0.033324668933588576, 0.09856666243892753, 0.25666281961353354, 0.253107770981174, 0.08915569877030415]",-0.029478686498203163,1.7431665035848962,0.0027535936172958545,1.716441410703989,0.05,activate_factor,8192,16384,16381.063299024787,0.9998207579971183,2,2.5229895950218406e-10,4.814282949946758,2079.7459428009256,98334,0.01193358306773007,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,4,5,10,"[2, 5, 9, 21]",22,"[0.024299759640938605, 0.020446679012681344, null, 0.09631671989913612, 0.245946749852342, null, 0.012914827323313574, 0.011403563123847636, 0.07796507475065616, null, 0.06911052058805714, 0.04765287832376033, 0.0748274893801324, 0.1840340877955232, 0.07648480381190491, 0.03520556917788235, 0.014603981489610972, 0.02109934127517527, 3.683740240634016e-05, 0.033324668933588576, 0.09856666243892753, null, 0.253107770981174, 0.08915569877030415]",-0.054672671505657716,1.4865036839713626,0.002882162587279267,1.434713175052984,0.05,activate_factor,8192,16384,16377.753809089336,0.9996187627618003,3,8.423817199343375e-14,4.814282949946758,2079.7459428009256,163898,0.011875916039571166,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,5,5,16,"[2, 5, 9, 21, 22]",7,"[0.04468473080872261, 0.019123027217667347, null, 0.07360284781806806, 0.01696279230414742, null, 0.007978545835587261, 0.23713813567283057, 0.08919024184280233, null, 0.05453252638679389, 0.03819334864894151, 0.013308979195861466, 0.011632358943873213, 0.08524449567544433, 0.20164338941894505, 0.20013562637343588, 0.08168724010811729, 4.0369620481158355e-05, 0.02706120343277345, 0.09069800488831148, null, null, 0.02444112441202952]",-0.04542706269689518,1.3172989886048339,0.0029070369029975678,1.2747789628109363,0.05,activate_factor,8192,16384,16376.335733052505,0.9995322102693179,3,5.959122084675528e-14,4.814282949946758,2079.7459428009256,245853,0.011679749935865402,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,6,5,10,"[2, 5, 7, 9, 21, 22]",4,"[0.024299759640938605, 0.020446679012681344, null, 0.09631671989913612, 0.245946749852342, null, 0.012914827323313574, null, 0.07796507475065616, null, 0.06911052058805714, 0.04765287832376033, 0.0748274893801324, 0.1840340877955232, 0.07648480381190491, 0.03520556917788235, 0.014603981489610972, 0.02109934127517527, 3.683740240634016e-05, 0.033324668933588576, 0.09856666243892753, null, null, 0.08915569877030415]",-0.03228523862439589,1.221992349866341,0.0029910733196071046,1.1926981845615523,0.05,activate_factor,8192,16384,16375.626255765666,0.9994889072122599,3,6.436517985264345e-14,4.814282949946758,2079.7459428009256,344199,0.01586720789782703,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,7,5,0,"[2, 4, 5, 7, 9, 21, 22]",8,"[0.25507342158333024, 0.02213509155157734, null, 0.07630983049007409, null, null, 0.0049664815016772675, null, 0.2618191615765093, null, 0.05649487244628523, 0.041950049595366204, 0.009552278249436767, 0.009670012884381879, 0.0288484548130168, 0.029014469685238086, 0.2001356263734359, 0.08168724010811729, 4.036962048115834e-05, 0.027061203432773448, 0.0906980048883115, null, null, 0.024441124412029523]",-0.04578807007238593,1.219897693212042,0.008015268456105992,1.182124891595762,0.05,activate_factor,8192,16384,16375.2227278661,0.9994642778238586,3,8.995582057025331e-14,4.814282949946758,2079.7459428009256,458936,0.012423750013113022,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,8,5,7,"[2, 4, 5, 7, 8, 9, 21, 22]",3,"[0.02508738924138451, 0.03033792403241195, null, 0.2916345641489253, null, null, 0.00612947306928476, null, null, null, 0.11143566588876284, 0.21053682229257442, 0.022736424404244074, 0.017360034941132623, 0.023340975302701013, 0.015149576154155395, 0.01253218899133604, 0.017904865772455782, 2.840325970982469e-05, 0.036438993841986886, 0.0856891337283989, null, null, 0.1968342528548316]",-0.05965366195198189,1.1031766879242957,0.004230267395164848,1.0477532933674787,0.05,activate_factor,8192,16384,16372.637044512763,0.9993064602363747,3,9.9253938401489e-14,4.814282949946758,2079.7459428009256,590064,0.012119082966819406,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,9,5,12,"[2, 3, 4, 5, 7, 8, 9, 21, 22]",20,"[0.026970697194855085, 0.02529879858338282, null, null, null, null, 0.0517149392514575, null, null, null, 0.058388405714571524, 0.04647139812638193, 0.0653694753018957, 0.029015113187850064, 0.09071866411705395, 0.2029824538358835, 0.02797069923194349, 0.02640010955431287, 4.362789928706499e-05, 0.07697010993555325, 0.2657677148681481, null, null, 0.034870763492724374]",-0.072248281296862,1.0289529702953013,0.0028371687276947544,0.9595418577261341,0.05,activate_factor,8192,16384,16371.172691152844,0.9992170832002468,3,9.822698210371072e-14,4.814282949946758,2079.7459428009256,737583,0.012491624802350998,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,10,5,13,"[2, 3, 4, 5, 7, 8, 9, 20, 21, 22]",19,"[0.0240550945864047, 0.029344854763830745, null, null, null, null, 0.15947576673783362, null, null, null, 0.05596413039124127, 0.05012723142249368, 0.1757619994239363, 0.017767705435670536, 0.03924248378330738, 0.06386980494477365, 0.01586485981019023, 0.019021855361170334, 8.297629533147985e-05, 0.18873764520633288, null, null, null, 0.03715158564009713]",-0.04352435373462617,0.8764679938026139,0.004386369558547654,0.8373300096265354,0.05,activate_factor,8192,16384,16370.5600085786,0.9991796880235962,3,4.107825191113079e-15,4.814282949946758,2079.7459428009256,901493,0.012983707943931222,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,11,5,16,"[2, 3, 4, 5, 7, 8, 9, 19, 20, 21, 22]",15,"[0.04468473080872261, 0.019123027217667347, null, null, null, null, 0.007978545835587261, null, null, null, 0.05453252638679389, 0.03819334864894151, 0.013308979195861466, 0.011632358943873213, 0.08524449567544433, 0.20164338941894505, 0.20013562637343588, 0.08168724010811729, 4.0369620481158355e-05, null, null, null, null, 0.02444112441202952]",-0.03779866820506467,0.7826457626459007,0.0030899177324755353,0.7479370121733115,0.05,activate_factor,8192,16384,16368.658133277346,0.9990636067674161,3,4.764244554422703e-14,4.814282949946758,2079.7459428009256,1081794,0.01297279098071158,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,12,5,0,"[2, 3, 4, 5, 7, 8, 9, 15, 19, 20, 21, 22]",0,"[0.25507342158333024, 0.02213509155157734, null, null, null, null, 0.0049664815016772675, null, null, null, 0.05649487244628523, 0.041950049595366204, 0.009552278249436767, 0.009670012884381879, 0.0288484548130168, null, 0.2001356263734359, 0.08168724010811729, 4.036962048115834e-05, null, null, null, null, 0.024441124412029523]",-0.06882784937408737,0.7349950231391355,0.002706744951237127,0.6688739187162852,0.05,activate_factor,8192,16384,16367.412026315886,0.9989875504343192,3,1.234568003383174e-13,4.814282949946758,2079.7459428009256,1278486,0.01282591582275927,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,13,5,9,"[0, 2, 3, 4, 5, 7, 8, 9, 15, 19, 20, 21, 22]",23,"[null, 0.020286018785274834, null, null, null, null, 0.01618137831642186, null, null, null, 0.06222254844354464, 0.05137749480374881, 0.18189575189306967, 0.06657315238635084, 0.03887853627079207, null, 0.012532188991336042, 0.017904865772455782, 2.840325970982469e-05, null, null, null, null, 0.1968342528548316]",-0.03745805277903751,0.6647145917775359,0.0029980828770913045,0.6302546218755897,0.05,activate_factor,8192,16384,16366.566684130774,0.9989359548419662,3,8.346101587619614e-14,4.814282949946758,2079.7459428009256,1491569,0.02028583292849362,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,14,5,15,"[0, 2, 3, 4, 5, 7, 8, 9, 15, 19, 20, 21, 22, 23]",14,"[null, 0.018864378823059805, null, null, null, null, 0.0064717113002567255, null, null, null, 0.05472970309288086, 0.03800215578275945, 0.01211863415435838, 0.013008063542432361, 0.1937667299997772, null, 0.0767316349882248, 0.18979357602928743, 7.349625945546752e-05, null, null, null, null, null]",-0.06254775031712519,0.6035600839724926,0.00271950439030067,0.543731838045668,0.05,activate_factor,8192,16384,16361.465494948305,0.9986246029631534,3,1.333377852574813e-13,4.814282949946758,2079.7459428009256,1721043,0.016733957920223475,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,15,5,3,"[0, 2, 3, 4, 5, 7, 8, 9, 14, 15, 19, 20, 21, 22, 23]",11,"[null, 0.1736323124538237, null, null, null, null, 0.01518830904784066, null, null, null, 0.06263021893808254, 0.20440306982344109, 0.021486161022988937, 0.011101616888829258, null, null, 0.015864859810190222, 0.019021855361170324, 8.297629533147984e-05, null, null, null, null, null]",-0.022656814114269386,0.5234113796416981,0.003999908968376695,0.5047544744958055,0.05,activate_factor,16384,32768,32722.325097603447,0.9986061125977614,3,1.155742168634788e-13,4.814282949946758,2079.7459428009256,2212668,0.037724291905760765,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,16,5,13,"[0, 2, 3, 4, 5, 7, 8, 9, 11, 14, 15, 19, 20, 21, 22, 23]",12,"[null, 0.029344854763830745, null, null, null, null, 0.15947576673783362, null, null, null, 0.05596413039124127, null, 0.1757619994239363, 0.017767705435670536, null, null, 0.01586485981019023, 0.019021855361170334, 8.297629533147985e-05, null, null, null, null, null]",-0.05939631805769863,0.4732841482192045,0.0027874537375066,0.4166752838990125,0.05,activate_factor,8192,16384,16355.39070605693,0.9982538272739826,3,1.0679651607503615e-13,4.814282949946758,2079.7459428009256,2474924,0.017094583017751575,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,17,5,16,"[0, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 19, 20, 21, 22, 23]",16,"[null, 0.019123027217667347, null, null, null, null, 0.007978545835587261, null, null, null, 0.05453252638679389, null, null, 0.011632358943873213, null, null, 0.20013562637343588, 0.08168724010811729, 4.0369620481158355e-05, null, null, null, null, null]",-0.06136880854668832,0.3751296944859561,0.0028187483563743643,0.3165796342956422,0.05,activate_factor,8192,16384,16354.082411582576,0.9981739753163194,3,1.3655743202889425e-13,4.814282949946758,2079.7459428009256,2753571,0.016513916896656156,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,18,5,3,"[0, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23]",1,"[null, 0.1736323124538237, null, null, null, null, 0.01518830904784066, null, null, null, 0.06263021893808254, null, null, 0.011101616888829258, null, null, null, 0.019021855361170324, 8.297629533147984e-05, null, null, null, null, null]",-0.005437073053752486,0.28165728898507797,0.0033174638679639985,0.2795376797992895,0.05,activate_factor,8192,16384,16352.790495431233,0.9980951230121602,3,7.125897094617528e-14,4.814282949946758,2079.7459428009256,3048609,0.01493212510831654,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,19,3,10,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23]",13,"[null, null, null, null, null, null, 0.020066072801515348, null, null, null, 0.02436042614010696, null, null, 0.17748041830314373, null, null, null, 0.008250967034299901, 8.43017339070419e-05, null, null, null, null, null]",-0.07408644762855852,0.23024218601297297,0.003166785090746245,0.15932252347516068,0.05,activate_factor,8192,16384,16352.205545092345,0.9980594204768277,3,9.692247004977617e-14,4.814282949946758,2079.7459428009256,3360038,0.01862766593694687,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,20,3,6,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",10,"[null, null, null, null, null, null, 0.013441378774893034, null, null, null, 0.18414650684998504, null, null, null, null, null, null, 0.008250967034299903, 8.43017339070419e-05, null, null, null, null, null]",-0.08355951714440293,0.205923154393085,0.0029927136194737337,0.1253563508681558,0.05,activate_factor,8192,16384,16350.132264883881,0.9979328774953541,3,1.3844481117075702e-13,4.814282949946758,2079.7459428009256,3687858,0.01685449993237853,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,21,3,13,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",6,"[null, null, null, null, null, null, 0.1666270122160354, null, null, null, null, null, null, null, null, null, null, 0.0061734811202949595, 0.0001304406268321816, null, null, null, null, null]",-0.06682827410313188,0.17293093396316253,0.0038048512500890863,0.10990751111011973,0.05,activate_factor,8192,16384,16351.898624058842,0.9980406875035914,3,1.0180745135812685e-13,4.814282949946758,2079.7459428009256,4032069,0.019944791914895177,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,22,3,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",17,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 0.17694520178841208, 0.00012096059095616923, null, null, null, null, null]",-0.09142286824639603,0.17706616237936823,0.0035973327829098567,0.08924062691588205,0.05,activate_factor,8192,16384,16352.008914427932,0.9980474190935017,3,1.1868284133242923e-13,4.814282949946758,2079.7459428009256,4392671,0.01872774981893599,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,1,23,3,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16349.398027407105,0.9978880631962345,3,1.3988810110276972e-14,4.814282949946758,2079.7459428009256,4769664,0.016297709196805954,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,0,4,11,[],5,"[0.025292839072051106, 6.037053920096097e-05, 0.24442587325983384, 0.03568083632359763, 0.07810605782622647, 0.2636361814725953, 0.021587359695976166, 0.026429042461572294, 0.18583223107207694, 0.083886481259808, 0.026044553087066095, 0.009696653775732497, 0.04206059665178667, 0.057632820870415956, 0.20198908837279592, 0.0880761355613717, 0.02634741901599711, 0.02537446251762629, 2.195681294743851e-05, 0.02162577342222969, 0.2475609476174515, 0.2605011071149776, 0.08365541714453462, 0.03013147700528948]",-0.008559127080299902,2.085655681953161,0.0011046767781256947,2.078201231650987,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,5.028603842555486,1991.739321295035,0,0.010454375064000487,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,1,4,5,[5],2,"[0.04265148331658607, 8.197344005507775e-05, 0.4534169440606929, 0.09311543049232365, 0.018360882568327765, null, 0.0064152024330656095, 0.008345536192808735, 0.2413149543072188, 0.25475347307006013, 0.07009419179059237, 0.02310321214178636, 0.012212538600141746, 0.01256354640125163, 0.028825096234861416, 0.02716704648966984, 0.025903218752644626, 0.025093800756750176, 1.6026658581832297e-05, 0.006481149214538854, 0.24257878204424402, 0.2584847685481714, 0.08264171153326216, 0.028834601527389248]",-0.007498691665526672,1.9624555705750244,0.0011357478492974673,1.9560926267587952,0.05,activate_factor,8192,16384,16383.446237030263,0.9999662009906166,2,1.838340590865073e-11,5.028603842555486,1991.739321295035,16389,0.010206916835159063,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,2,5,10,"[2, 5]",21,"[0.023466894248845835, 3.10458997966744e-05, null, 0.09355450459237935, 0.24537170540424447, null, 0.011447941111015995, 0.011189482848196526, 0.07118672649456013, 0.1985770472677981, 0.06793645473736329, 0.025649095754812733, 0.07308419141280778, 0.1837354551024527, 0.07586746907409837, 0.034146411792507235, 0.013962406230067635, 0.020693970866974727, 2.827225591693618e-05, 0.011450714754895732, 0.09137073205699973, 0.25375054547492176, 0.25164363758389907, 0.08728257241272477]",-0.0049281828657587595,1.8454272773772795,0.0014628193673646818,1.8419619138788854,0.05,activate_factor,8192,16384,16382.997347313396,0.9999388029366086,2,1.8383294886348267e-11,5.028603842555486,1991.739321295035,49167,0.010221916949376464,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,3,5,10,"[2, 5, 21]",22,"[0.023466894248845835, 3.10458997966744e-05, null, 0.09355450459237935, 0.24537170540424447, null, 0.011447941111015995, 0.011189482848196526, 0.07118672649456013, 0.1985770472677981, 0.06793645473736329, 0.025649095754812733, 0.07308419141280778, 0.1837354551024527, 0.07586746907409837, 0.034146411792507235, 0.013962406230067635, 0.020693970866974727, 2.827225591693618e-05, 0.011450714754895732, 0.09137073205699973, null, 0.25164363758389907, 0.08728257241272477]",-0.012953687791358102,1.591676731902358,0.0012375618351109416,1.5799606059461107,0.05,activate_factor,8192,16384,16380.570106394944,0.9997906559078945,2,9.031092540467967e-10,5.028603842555486,1991.739321295035,98334,0.010654125129804015,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,4,5,16,"[2, 5, 21, 22]",7,"[0.043905855608314684, 3.082998721570749e-05, null, 0.07101969209921409, 0.01642502490018553, null, 0.006606749980667609, 0.2369379330720452, 0.08285129751095116, 0.19905976660348224, 0.05343456892159837, 0.017615953164831423, 0.01167868987592842, 0.011353085004924717, 0.08466717943419716, 0.2006528915202094, 0.19953564099332793, 0.08130814768703194, 3.235970645208001e-05, 0.006605220261431236, 0.08396854803783262, null, null, 0.022689422779328606]",-0.008057297283794701,1.43037885714917,0.0011604074405809261,1.4234819673059562,0.05,activate_factor,8192,16384,16379.365881227193,0.9997171558366207,2,9.309497617238094e-11,5.028603842555486,1991.739321295035,163890,0.010512624867260456,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,5,5,0,"[2, 5, 7, 21, 22]",9,"[0.254172433334309, 4.9595256891056945e-05, null, 0.07332168431869716, 0.013633730367809248, null, 0.0033796137407172432, null, 0.2544863894569114, 0.25505989347295405, 0.055224775807506406, 0.018146503768081825, 0.007666390087899265, 0.009346954020627228, 0.02818062619418241, 0.027868680260984144, 0.19944157451919955, 0.08124871309311923, 3.110390190122407e-05, 0.003398105095707076, 0.08291349519869592, null, null, 0.022414788760274012]",-0.009020345339584313,1.3899850506564673,0.0011907319558285038,1.3821554372727114,0.05,activate_factor,8192,16384,16378.690326431504,0.9996759232441104,2,9.309564230619571e-11,5.028603842555486,1991.739321295035,245835,0.010606500087305903,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,6,5,9,"[2, 5, 7, 9, 21, 22]",4,"[0.022458606541260907, 3.0219597652306093e-05, null, 0.09057343452991748, 0.23171698353601555, null, 0.014725976351510977, null, 0.06860006772208171, null, 0.06105767435057855, 0.02954597977699123, 0.1801661021998631, 0.06627685768766343, 0.03826603464464064, 0.021845109162366576, 0.011895636622413674, 0.017502669007863035, 1.9905169724437853e-05, 0.014736290779438844, 0.07854954026203462, null, null, 0.19497579119741548]",-0.017495223116268444,1.1429428791394323,0.001338833167657623,1.1267864891908215,0.05,activate_factor,8192,16384,16374.536811484812,0.9994224128103523,3,3.6394498525993413e-13,5.028603842555486,1991.739321295035,344181,0.01127050002105534,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,7,5,0,"[2, 4, 5, 7, 9, 21, 22]",8,"[0.254172433334309, 4.9595256891056945e-05, null, 0.07332168431869716, null, null, 0.0033796137407172432, null, 0.2544863894569114, null, 0.055224775807506406, 0.018146503768081825, 0.007666390087899265, 0.009346954020627228, 0.02818062619418241, 0.027868680260984144, 0.19944157451919955, 0.08124871309311923, 3.110390190122407e-05, 0.003398105095707076, 0.08291349519869592, null, null, 0.022414788760274012]",-0.0150233841516712,1.121291426815704,0.0013139103781606859,1.1075819530421933,0.05,activate_factor,8192,16384,16374.83721292208,0.9994407478590137,3,4.207467707573187e-13,5.028603842555486,1991.739321295035,458918,0.011592957889661193,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,8,5,12,"[2, 4, 5, 7, 8, 9, 21, 22]",20,"[0.02594007888952306, 3.574239105895806e-05, null, 0.07614293832209791, null, null, 0.04989976023623358, null, null, null, 0.05693557339751505, 0.019243107315641817, 0.06321225420250735, 0.028645574096694302, 0.08995475137996435, 0.20167181348516333, 0.027176790380631945, 0.025898489283981287, 3.3029071620989045e-05, 0.049902473555671546, 0.25686320563301884, null, null, 0.03255288796247763]",-0.020927624778549786,1.004108469603802,0.001297593547951633,0.9844784383732039,0.05,activate_factor,8192,16384,16372.673023033218,0.9993086561909923,3,3.7012060083441156e-14,5.028603842555486,1991.739321295035,590046,0.0119783750269562,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,9,5,7,"[2, 4, 5, 7, 8, 9, 20, 21, 22]",3,"[0.02385156016714896, 4.463389289489315e-05, null, 0.287535911452106, null, null, 0.003952866084574451, null, null, null, 0.10969355398553116, 0.17788699135946975, 0.020149669889613527, 0.016916915358883667, 0.022424956670206424, 0.013577968660957888, 0.011580201591473518, 0.017303365768919606, 1.569405464837466e-05, 0.0039818059228209695, null, null, null, 0.19405485532626232]",-0.01724897481105066,0.9029709501855114,0.001270465189461459,0.8869924405639222,0.05,activate_factor,8192,16384,16370.836535476248,0.9991965658860015,3,2.1584123377493825e-13,5.028603842555486,1991.739321295035,737565,0.012060750043019652,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,10,5,13,"[2, 3, 4, 5, 7, 8, 9, 20, 21, 22]",12,"[0.02285956815085595, 3.948403208666529e-05, null, null, null, null, 0.15737014287424972, null, null, null, 0.05427883193256408, 0.01854217098776564, 0.17325960368896887, 0.017339036790683656, 0.03835633818806807, 0.06234945043653687, 0.014943918454648018, 0.01843997136911829, 7.068156061246367e-05, 0.1573389453457239, null, null, null, 0.03446282933101059]",-0.015670506002120107,0.7696509731428928,0.0013553099257132281,0.7553357770664859,0.05,activate_factor,8192,16384,16370.038371486735,0.9991478498221884,3,2.0851376181241221e-13,5.028603842555486,1991.739321295035,901475,0.012181875063106418,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,11,5,16,"[2, 3, 4, 5, 7, 8, 9, 12, 20, 21, 22]",15,"[0.043905855608314684, 3.082998721570749e-05, null, null, null, null, 0.006606749980667609, null, null, null, 0.05343456892159837, 0.017615953164831423, null, 0.011353085004924717, 0.08466717943419716, 0.2006528915202094, 0.19953564099332793, 0.08130814768703194, 3.235970645208001e-05, 0.006605220261431236, null, null, null, 0.022689422779328606]",-0.01224154956330497,0.7284379050495309,0.0014635114522940935,0.71765986693852,0.05,activate_factor,8192,16384,16366.908472599056,0.9989568159545322,3,1.0275114092905824e-13,5.028603842555486,1991.739321295035,1081776,0.012485708110034466,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
